Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
16010, 26, 6, 7.500, 2.082, 0.654, 297.497, 0.272, 172.362, 1.808, 0.402, 2.000, 0.222, 1.000, 3478, 0.000, 0, 0, False, 2, 0.5769230769230769, 632.0, 1475.0, 1590.0, 0.261, 100.000, 0.0, -1, False, greedy=100, 1543.0, 0.051, 100.000, 2.0, -1, True, greedy=100, 1503.0, 0.035, 100.000, 0.0, -1, False, greedy=100, 1801.0, 0.048, 100.000, 1.0, -1, True, greedy=100, 1607.0, 0.057, 100.000, 2.0, -1, True, greedy=100, 1584.0, 0.038, 100.000, 0.0, -1, False, greedy=100, 1571.0, 0.036, 100.000, 2.0, -1, True, greedy=100, 1503.0, 5.641, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.930, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.677, 100.000, 0.0, 0, False, greedy=100, 1475.0, 5.440, 100.000, 0.0, 8, False, greedy=100.0, 1503.0, 5.841, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.958, 100.000, 0.0, 0, False, greedy=100, 1503.0, 6.161, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.448, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.576, 100.000, 0.0, 0, False, greedy=100, 1503.0, 5.397, 100.000, 0.0, 0, False, greedy=100, 1475.0
16013, 19, 6, 6.789, 4.380, 2.789, 303.845, 0.879, 42.761, 2.737, 0.562, 4.000, 0.205, 2.000, 15852, 0.000, 0, 0, False, 12, 6.894736842105263, 3045.0, 3045.0, 3157.0, 0.046, 100.000, 8.0, -1, True, greedy=100, 3051.0, 0.044, 100.000, 10.0, -1, True, greedy=100, 3045.0, 0.053, 100.000, 11.0, -1, True, greedy=100, 3167.0, 0.030, 100.000, 8.0, -1, True, greedy=100, 3075.0, 0.037, 100.000, 9.0, -1, True, greedy=100, 3081.0, 0.046, 100.000, 11.0, -1, True, greedy=100, 3161.0, 0.047, 100.000, 10.0, -1, True, greedy=100, 3045.0, 5.640, 100.000, 11.0, 0, True, greedy=100, 3045.0, 6.154, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.549, 100.000, 11.0, 0, True, greedy=100, 3045.0, 6.550, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.908, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.541, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.777, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.504, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.964, 100.000, 11.0, 0, True, greedy=100, 3045.0, 5.646, 100.000, 11.0, 0, True, greedy=100, 3045.0
16003, 39, 7, 2.436, 2.611, 0.667, 295.495, 0.639, 85.125, 1.205, 1.196, 3.000, 0.992, 3.000, 1812, 0.000, 0, 0, False, 6, 1.3333333333333333, 1774.0, 2054.0, 2406.0, 0.310, 100.000, 14.0, -1, True, greedy=100, 2753.0, 0.038, 100.000, 17.0, -1, True, greedy=100, 2062.0, 0.027, 100.000, 12.0, -1, True, greedy=100, 2789.0, 0.053, 100.000, 6.0, -1, True, greedy=100, 2135.0, 0.028, 100.000, 13.0, -1, True, greedy=100, 2645.0, 0.040, 100.000, 8.0, -1, True, greedy=100, 2081.0, 0.039, 100.000, 12.0, -1, True, greedy=100, 2062.0, 13.683, 100.000, 12.0, 0, True, greedy=100, 2054.0, 14.125, 100.000, 11.0, 5, True, greedy=100.0, 2062.0, 13.820, 100.000, 12.0, 0, True, greedy=100, 2062.0, 14.619, 100.000, 12.0, 0, True, greedy=100, 2062.0, 14.285, 100.000, 12.0, 0, True, greedy=100, 2062.0, 15.275, 100.000, 12.0, 0, True, greedy=100, 2062.0, 15.199, 100.000, 12.0, 0, True, greedy=100, 2062.0, 15.178, 100.000, 12.0, 0, True, greedy=100, 2062.0, 14.776, 100.000, 12.0, 0, True, greedy=100, 2062.0, 14.930, 100.000, 12.0, 0, True, greedy=100, 2054.0
16011, 47, 5, 7.213, 1.525, 0.830, 300.605, 0.390, 171.350, 1.000, 0.000, 2.000, 0.000, 0.000, 2822, 0.000, 0, 0, False, 3, 0.9361702127659575, 953.0, 2277.0, 2526.0, 1.033, 100.000, 3.0, -1, True, greedy=100, 2406.0, 0.101, 100.000, 2.0, -1, True, greedy=100, 2361.0, 0.090, 100.000, 3.0, -1, True, greedy=100, 2686.0, 0.140, 100.000, 2.0, -1, True, greedy=100, 2388.0, 0.112, 100.000, 3.0, -1, True, greedy=100, 2513.0, 0.125, 100.000, 3.0, -1, True, greedy=100, 2395.0, 0.125, 100.000, 3.0, -1, True, greedy=100, 2361.0, 12.663, 100.000, 3.0, 0, True, greedy=100, 2342.0, 13.010, 100.000, 2.0, 10, True, greedy=96.875,ga=3.125, 2361.0, 13.199, 100.000, 3.0, 0, True, greedy=100, 2335.0, 12.920, 100.000, 2.0, 42, True, greedy=100.0, 2361.0, 12.303, 100.000, 3.0, 0, True, greedy=100, 2361.0, 12.554, 100.000, 3.0, 0, True, greedy=100, 2348.0, 13.042, 100.000, 2.0, 38, True, greedy=100.0, 2348.0, 12.280, 100.000, 2.0, 19, True, greedy=100.0, 2361.0, 11.946, 100.000, 3.0, 0, True, greedy=100, 2277.0, 11.875, 100.000, 3.0, 42, True, greedy=100.0, 2277.0
16017, 68, 5, 2.279, 1.458, 4.397, 306.284, 0.347, 185.659, 0.515, 0.503, 1.000, 0.978, 1.000, 388, 0.000, 0, 0, False, 39, 19.308823529411764, 11245.0, 11450.0, 12519.0, 0.093, 100.000, 0.0, -1, False, greedy=100, 11864.0, 0.084, 100.000, 0.0, -1, False, greedy=100, 11637.0, 0.060, 100.000, 0.0, -1, False, greedy=100, 11984.0, 0.049, 100.000, 0.0, -1, False, greedy=100, 11924.0, 0.059, 100.000, 0.0, -1, False, greedy=100, 11916.0, 0.049, 100.000, 0.0, -1, False, greedy=100, 11588.0, 0.047, 100.000, 0.0, -1, False, greedy=100, 11509.0, 21.839, 100.000, 0.0, 6, False, greedy=100.0, 11537.0, 21.370, 100.000, 0.0, 12, False, greedy=100.0, 11509.0, 21.626, 100.000, 0.0, 6, False, greedy=100.0, 11470.0, 21.645, 100.000, 0.0, 39, False, greedy=100.0, 11509.0, 21.261, 100.000, 0.0, 13, False, greedy=87.5,ga=12.5, 11509.0, 21.160, 100.000, 0.0, 10, False, greedy=100.0, 11509.0, 20.509, 100.000, 0.0, 15, False, greedy=88.96484375,ga=11.03515625, 11509.0, 20.859, 100.000, 0.0, 7, False, greedy=100.0, 11450.0, 21.378, 100.000, 0.0, 27, False, greedy=89.0625,ga=10.9375, 11509.0, 20.815, 100.000, 0.0, 8, False, greedy=100.0, 11450.0
16016, 74, 5, 2.473, 1.415, 4.446, 293.344, 0.108, 227.529, 0.527, 0.503, 1.000, 0.954, 1.000, 428, 0.000, 0, 0, False, 46, 25.243243243243242, 12869.0, 13123.0, 14480.0, 0.113, 100.000, 0.0, -1, False, greedy=100, 13765.0, 0.056, 100.000, 0.0, -1, False, greedy=100, 13144.0, 0.071, 100.000, 0.0, -1, False, greedy=100, 13318.0, 0.079, 100.000, 0.0, -1, False, greedy=100, 14587.0, 0.108, 100.000, 0.0, -1, False, greedy=100, 13809.0, 0.096, 100.000, 0.0, -1, False, greedy=100, 13332.0, 0.087, 100.000, 0.0, -1, False, greedy=100, 13144.0, 25.442, 100.000, 0.0, 0, False, greedy=100, 13144.0, 25.116, 100.000, 0.0, 0, False, greedy=100, 13144.0, 25.230, 100.000, 0.0, 0, False, greedy=100, 13144.0, 24.958, 100.000, 0.0, 0, False, greedy=100, 13144.0, 24.817, 100.000, 0.0, 0, False, greedy=100, 13144.0, 24.850, 100.000, 0.0, 0, False, greedy=100, 13144.0, 24.821, 100.000, 0.0, 0, False, greedy=100, 13144.0, 24.487, 100.000, 0.0, 0, False, greedy=100, 13125.0, 25.215, 100.000, 0.0, 5, False, greedy=93.75,ga=6.25, 13123.0, 24.641, 100.000, 0.0, 4, False, greedy=100.0, 13123.0
16018, 73, 3, 2.452, 1.503, 0.973, 308.637, 0.134, 229.595, 0.521, 0.503, 2.000, 0.966, 1.000, 2340, 0.000, 0, 0, False, 9, 1.6712328767123288, 2746.0, 8147.0, 8485.0, 0.398, 100.000, 0.0, -1, False, greedy=100, 8749.0, 0.075, 100.000, 0.0, -1, False, greedy=100, 8626.0, 0.065, 100.000, 0.0, -1, False, greedy=100, 8740.0, 0.084, 100.000, 0.0, -1, False, greedy=100, 8528.0, 0.080, 100.000, 0.0, -1, False, greedy=100, 8890.0, 0.060, 100.000, 0.0, -1, False, greedy=100, 8663.0, 0.100, 100.000, 0.0, -1, False, greedy=100, 8190.0, 24.657, 100.000, 0.0, 36, False, greedy=98.7060546875,ga=1.2939453125, 8262.0, 23.274, 100.000, 0.0, 18, False, greedy=100.0, 8335.0, 23.653, 100.000, 0.0, 7, False, greedy=100.0, 8276.0, 23.798, 100.000, 0.0, 14, False, ga=7.8125,greedy=92.1875, 8303.0, 23.922, 100.000, 0.0, 22, False, greedy=90.380859375,ga=9.619140625, 8147.0, 22.802, 100.000, 0.0, 27, False, greedy=100.0, 8309.0, 22.795, 100.000, 0.0, 6, False, greedy=87.5,ga=12.5, 8309.0, 24.079, 100.000, 0.0, 8, False, greedy=100.0, 8326.0, 25.067, 100.000, 0.0, 34, False, greedy=100.0, 8453.0, 23.768, 100.000, 0.0, 20, False, greedy=98.53515625,ga=1.46484375, 8147.0
16015, 44, 7, 6.977, 5.550, 1.023, 299.583, 0.906, 32.721, 2.682, 0.601, 5.000, 0.224, 2.000, 371966, 0.000, 0, 0, False, 7, 1.8181818181818181, 1909.0, 2258.0, 2606.0, 1.655, 100.000, 83.0, -1, True, greedy=100, 2609.0, 0.306, 100.000, 76.0, -1, True, greedy=100, 2258.0, 0.322, 100.000, 88.0, -1, True, greedy=100, 2676.0, 0.279, 100.000, 70.0, -1, True, greedy=100, 2362.0, 0.311, 100.000, 83.0, -1, True, greedy=100, 2445.0, 0.262, 100.000, 90.0, -1, True, greedy=100, 2301.0, 0.363, 100.000, 82.0, -1, True, greedy=100, 2258.0, 34.704, 100.000, 88.0, 0, True, greedy=100, 2258.0, 34.052, 100.000, 88.0, 0, True, greedy=100, 2258.0, 34.799, 100.000, 88.0, 0, True, greedy=100, 2258.0, 34.181, 100.000, 88.0, 0, True, greedy=100, 2258.0, 33.800, 100.000, 88.0, 0, True, greedy=100, 2258.0, 33.161, 100.000, 88.0, 0, True, greedy=100, 2258.0, 35.248, 100.000, 88.0, 0, True, greedy=100, 2258.0, 33.690, 100.000, 88.0, 0, True, greedy=100, 2258.0, 34.861, 100.000, 88.0, 0, True, greedy=100, 2258.0, 33.979, 100.000, 88.0, 0, True, greedy=100, 2258.0
16019, 76, 6, 2.342, 1.994, 1.079, 300.157, 0.520, 121.561, 0.816, 0.828, 2.000, 1.015, 2.000, 2604, 0.000, 0, 0, False, 16, 3.1052631578947367, 4552.0, 4735.0, 6199.0, 0.360, 100.000, 5.0, -1, True, greedy=100, 6310.0, 0.082, 100.000, 6.0, -1, True, greedy=100, 5090.0, 0.081, 100.000, 6.0, -1, True, greedy=100, 6655.0, 0.086, 100.000, 8.0, -1, True, greedy=100, 5507.0, 0.121, 100.000, 9.0, -1, True, greedy=100, 5866.0, 0.081, 100.000, 6.0, -1, True, greedy=100, 5402.0, 0.102, 100.000, 8.0, -1, True, greedy=100, 4913.0, 35.804, 100.000, 7.0, 16, True, greedy=96.875,ga=3.125, 4735.0, 34.729, 100.000, 5.0, 16, True, greedy=97.4609375,ga=2.5390625, 4805.0, 35.808, 100.000, 7.0, 14, True, greedy=100.0, 4879.0, 34.415, 100.000, 7.0, 11, True, greedy=92.96875,ga=7.03125, 4931.0, 37.175, 100.000, 9.0, 35, True, greedy=85.3515625,ga=14.6484375, 4908.0, 35.788, 100.000, 3.0, 25, True, greedy=93.34716796875,ga=6.65283203125, 4889.0, 35.524, 100.000, 5.0, 21, True, greedy=100.0, 4946.0, 36.490, 100.000, 8.0, 17, True, greedy=100.0, 4966.0, 35.793, 100.000, 6.0, 22, True, greedy=89.84375,ga=10.15625, 5070.0, 35.837, 100.000, 8.0, 27, True, greedy=98.14453125,ga=1.85546875, 4735.0
16014, 48, 7, 7.229, 5.499, 0.938, 298.081, 0.717, 75.965, 2.833, 0.429, 5.000, 0.152, 2.000, 458988, 0.000, 0, 0, False, 9, 2.5, 2150.0, 4185.0, 4415.0, 1.690, 100.000, 20.0, -1, True, greedy=100, 4838.0, 0.358, 100.000, 25.0, -1, True, greedy=100, 4451.0, 0.370, 100.000, 27.0, -1, True, greedy=100, 4882.0, 0.400, 100.000, 24.0, -1, True, greedy=100, 4752.0, 0.401, 100.000, 27.0, -1, True, greedy=100, 4747.0, 0.348, 100.000, 29.0, -1, True, greedy=100, 4704.0, 0.359, 100.000, 21.0, -1, True, greedy=100, 4415.0, 41.181, 100.000, 20.0, 0, True, greedy=100, 4185.0, 41.735, 100.000, 22.0, 16, True, greedy=100.0, 4415.0, 42.063, 100.000, 20.0, 0, True, greedy=100, 4342.0, 41.141, 100.000, 19.0, 25, True, greedy=100.0, 4196.0, 39.306, 100.000, 21.0, 32, True, greedy=95.8984375,ga=4.1015625, 4224.0, 40.054, 100.000, 21.0, 36, True, greedy=100.0, 4346.0, 41.126, 100.000, 21.0, 42, True, greedy=100.0, 4237.0, 40.349, 100.000, 21.0, 18, True, greedy=100.0, 4315.0, 39.980, 100.000, 21.0, 16, True, greedy=93.75,ga=6.25, 4415.0, 40.459, 100.000, 20.0, 0, True, greedy=100, 4185.0
16024, 63, 5, 7.413, 1.488, 4.381, 300.891, 0.116, 227.476, 0.937, 0.246, 1.000, 0.262, 1.000, 3852, 0.000, 0, 0, False, 36, 20.11111111111111, 8458.0, 8543.0, 9169.0, 0.269, 100.000, 0.0, -1, False, greedy=100, 8850.0, 0.139, 100.000, 0.0, -1, False, greedy=100, 8559.0, 0.163, 100.000, 0.0, -1, False, greedy=100, 8767.0, 0.205, 100.000, 0.0, -1, False, greedy=100, 9051.0, 0.185, 100.000, 0.0, -1, False, greedy=100, 8893.0, 0.180, 100.000, 0.0, -1, False, greedy=100, 8802.0, 0.165, 100.000, 0.0, -1, False, greedy=100, 8559.0, 18.958, 100.000, 0.0, 0, False, greedy=100, 8559.0, 19.065, 100.000, 0.0, 0, False, greedy=100, 8559.0, 19.182, 100.000, 0.0, 0, False, greedy=100, 8559.0, 18.910, 100.000, 0.0, 0, False, greedy=100, 8543.0, 18.515, 100.000, 0.0, 5, False, greedy=100.0, 8559.0, 18.762, 100.000, 0.0, 0, False, greedy=100, 8559.0, 18.997, 100.000, 0.0, 0, False, greedy=100, 8543.0, 18.010, 100.000, 0.0, 5, False, greedy=100.0, 8559.0, 19.227, 100.000, 0.0, 0, False, greedy=100, 8543.0, 18.371, 100.000, 0.0, 4, False, greedy=100.0, 8543.0
16026, 53, 6, 7.736, 1.998, 0.868, 298.798, 0.245, 179.853, 1.906, 0.295, 2.000, 0.155, 1.000, 13108, 0.000, 0, 0, False, 8, 1.6603773584905661, 1993.0, 2916.0, 3081.0, 1.027, 100.000, 0.0, -1, False, greedy=100, 3354.0, 0.164, 100.000, 1.0, -1, True, greedy=100, 3238.0, 0.157, 100.000, 0.0, -1, False, greedy=100, 3316.0, 0.160, 100.000, 0.0, -1, False, greedy=100, 3127.0, 0.128, 100.000, 0.0, -1, False, greedy=100, 2916.0, 0.131, 100.000, 2.0, -1, True, greedy=100, 2984.0, 0.131, 100.000, 1.0, -1, True, greedy=100, 2916.0, 16.157, 100.000, 2.0, 0, True, greedy=100, 2916.0, 15.008, 100.000, 2.0, 0, True, greedy=100, 2916.0, 14.559, 100.000, 2.0, 0, True, greedy=100, 2916.0, 15.331, 100.000, 2.0, 0, True, greedy=100, 2916.0, 15.118, 100.000, 2.0, 0, True, greedy=100, 2916.0, 16.459, 100.000, 2.0, 0, True, greedy=100, 2916.0, 14.340, 100.000, 2.0, 0, True, greedy=100, 2916.0, 15.441, 100.000, 2.0, 0, True, greedy=100, 2916.0, 16.271, 100.000, 2.0, 0, True, greedy=100, 2916.0, 15.984, 100.000, 2.0, 0, True, greedy=100, 2916.0
16025, 77, 4, 7.584, 1.491, 4.416, 295.348, 0.363, 174.898, 0.974, 0.160, 1.000, 0.164, 1.000, 11222, 0.000, 0, 0, False, 44, 20, 10027.0, 10047.0, 10347.0, 0.453, 100.000, 1.0, -1, True, greedy=100, 10520.0, 0.296, 100.000, 1.0, -1, True, greedy=100, 10047.0, 0.199, 100.000, 3.0, -1, True, greedy=100, 10487.0, 0.211, 100.000, 2.0, -1, True, greedy=100, 10512.0, 0.251, 100.000, 4.0, -1, True, greedy=100, 10616.0, 0.234, 100.000, 3.0, -1, True, greedy=100, 10496.0, 0.299, 100.000, 2.0, -1, True, greedy=100, 10047.0, 27.230, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.992, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.533, 100.000, 3.0, 0, True, greedy=100, 10047.0, 28.809, 100.000, 3.0, 0, True, greedy=100, 10047.0, 28.412, 100.000, 3.0, 0, True, greedy=100, 10047.0, 28.228, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.751, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.325, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.793, 100.000, 3.0, 0, True, greedy=100, 10047.0, 27.329, 100.000, 3.0, 0, True, greedy=100, 10047.0
16022, 62, 5, 2.468, 3.993, 0.984, 299.928, 0.604, 103.311, 0.871, 0.820, 4.000, 0.941, 2.000, 51642, 0.000, 0, 0, False, 7, 1.903225806451613, 2303.0, 7531.0, 7978.0, 1.011, 100.000, 16.0, -1, True, greedy=100, 8181.0, 0.100, 100.000, 18.0, -1, True, greedy=100, 8171.0, 0.129, 100.000, 19.0, -1, True, greedy=100, 9114.0, 0.199, 100.000, 21.0, -1, True, greedy=100, 8670.0, 0.126, 100.000, 19.0, -1, True, greedy=100, 8588.0, 0.135, 100.000, 22.0, -1, True, greedy=100, 8259.0, 0.123, 100.000, 14.0, -1, True, greedy=100, 7978.0, 50.579, 100.000, 16.0, 0, True, greedy=100, 7978.0, 47.896, 100.000, 16.0, 0, True, greedy=100, 7974.0, 51.031, 100.000, 17.0, 41, True, greedy=100.0, 7531.0, 48.509, 100.000, 17.0, 38, True, greedy=75.78125,ga=24.21875, 7978.0, 49.116, 100.000, 16.0, 0, True, greedy=100, 7911.0, 47.921, 100.000, 17.0, 18, True, greedy=100.0, 7978.0, 49.635, 100.000, 16.0, 0, True, greedy=100, 7911.0, 48.264, 100.000, 17.0, 38, True, greedy=100.0, 7978.0, 49.315, 100.000, 16.0, 0, True, greedy=100, 7978.0, 50.125, 100.000, 16.0, 0, True, greedy=100, 7531.0
16020, 59, 9, 2.559, 6.894, 4.305, 293.344, 0.769, 61.380, 1.797, 1.399, 7.000, 0.779, 4.000, 112792, 0.000, 0, 0, False, 36, 16.915254237288135, 9529.0, 9802.0, 10900.0, 0.397, 100.000, 16.0, -1, True, greedy=100, 10968.0, 0.187, 100.000, 16.0, -1, True, greedy=100, 9845.0, 0.230, 100.000, 25.0, -1, True, greedy=100, 10830.0, 0.226, 100.000, 17.0, -1, True, greedy=100, 10943.0, 0.224, 100.000, 19.0, -1, True, greedy=100, 11174.0, 0.219, 100.000, 19.0, -1, True, greedy=100, 10249.0, 0.258, 100.000, 21.0, -1, True, greedy=100, 9845.0, 71.867, 100.000, 25.0, 0, True, greedy=100, 9845.0, 73.544, 100.000, 25.0, 0, True, greedy=100, 9845.0, 72.729, 100.000, 25.0, 0, True, greedy=100, 9845.0, 72.080, 100.000, 25.0, 0, True, greedy=100, 9845.0, 72.872, 100.000, 25.0, 0, True, greedy=100, 9845.0, 73.103, 100.000, 25.0, 0, True, greedy=100, 9802.0, 71.751, 100.000, 25.0, 24, True, greedy=97.65625,ga=2.34375, 9845.0, 70.744, 100.000, 25.0, 0, True, greedy=100, 9802.0, 73.304, 100.000, 25.0, 10, True, greedy=100.0, 9845.0, 71.257, 100.000, 25.0, 0, True, greedy=100, 9802.0
16029, 52, 4, 7.212, 3.045, 4.231, 301.016, 0.827, 66.376, 1.865, 0.397, 3.000, 0.213, 2.000, 133754, 0.001, 0, 0, False, 33, 17.01923076923077, 7601.0, 7681.0, 8359.0, 0.292, 100.000, 14.0, -1, True, greedy=100, 8103.0, 0.217, 100.000, 12.0, -1, True, greedy=100, 7690.0, 0.253, 100.000, 23.0, -1, True, greedy=100, 7962.0, 0.196, 100.000, 13.0, -1, True, greedy=100, 7961.0, 0.199, 100.000, 15.0, -1, True, greedy=100, 8005.0, 0.231, 100.000, 15.0, -1, True, greedy=100, 8002.0, 0.219, 100.000, 12.0, -1, True, greedy=100, 7681.0, 25.559, 100.000, 20.0, 3, True, greedy=87.5,ga=12.5, 7681.0, 25.651, 100.000, 18.0, 2, True, greedy=100.0, 7681.0, 25.507, 100.000, 19.0, 5, True, greedy=100.0, 7681.0, 25.236, 100.000, 23.0, 3, True, greedy=100.0, 7681.0, 25.876, 100.000, 19.0, 3, True, greedy=100.0, 7690.0, 25.244, 100.000, 23.0, 0, True, greedy=100, 7681.0, 26.540, 100.000, 19.0, 2, True, greedy=100.0, 7681.0, 25.826, 100.000, 22.0, 3, True, greedy=87.5,ga=12.5, 7681.0, 25.966, 100.000, 19.0, 4, True, greedy=100.0, 7681.0, 26.266, 100.000, 19.0, 3, True, greedy=100.0, 7681.0
16021, 79, 5, 2.633, 4.010, 4.532, 306.139, 0.862, 49.953, 1.063, 0.867, 4.000, 0.816, 2.000, 87468, 0.000, 0, 0, False, 47, 22.60759493670886, 13213.0, 13232.0, 14049.0, 0.310, 100.000, 21.0, -1, True, greedy=100, 14015.0, 0.210, 100.000, 25.0, -1, True, greedy=100, 13238.0, 0.219, 100.000, 32.0, -1, True, greedy=100, 13873.0, 0.211, 100.000, 30.0, -1, True, greedy=100, 13561.0, 0.252, 100.000, 28.0, -1, True, greedy=100, 14000.0, 0.221, 100.000, 33.0, -1, True, greedy=100, 13450.0, 0.288, 100.000, 34.0, -1, True, greedy=100, 13232.0, 71.789, 100.000, 32.0, 18, True, greedy=93.603515625,ga=6.396484375, 13238.0, 72.519, 100.000, 32.0, 0, True, greedy=100, 13236.0, 73.471, 100.000, 34.0, 6, True, greedy=100.0, 13232.0, 73.697, 100.000, 31.0, 31, True, greedy=100.0, 13238.0, 72.267, 100.000, 32.0, 0, True, greedy=100, 13232.0, 72.622, 100.000, 33.0, 16, True, greedy=92.96875,ga=7.03125, 13236.0, 73.777, 100.000, 32.0, 3, True, greedy=100.0, 13236.0, 73.079, 100.000, 32.0, 5, True, greedy=100.0, 13236.0, 72.730, 100.000, 32.0, 9, True, greedy=96.09375,ga=3.90625, 13236.0, 74.255, 100.000, 32.0, 1, True, greedy=100.0, 13232.0
16027, 75, 8, 7.427, 2.488, 1.053, 300.106, 0.607, 93.470, 2.760, 0.430, 2.000, 0.156, 1.000, 41716, 0.000, 0, 0, False, 17, 4.773333333333333, 4110.0, 4155.0, 4993.0, 1.758, 100.000, 11.0, -1, True, greedy=100, 4887.0, 0.402, 100.000, 17.0, -1, True, greedy=100, 4155.0, 0.292, 100.000, 15.0, -1, True, greedy=100, 4786.0, 0.424, 100.000, 14.0, -1, True, greedy=100, 4468.0, 0.436, 100.000, 14.0, -1, True, greedy=100, 4866.0, 0.405, 100.000, 16.0, -1, True, greedy=100, 4360.0, 0.476, 100.000, 15.0, -1, True, greedy=100, 4155.0, 41.917, 100.000, 15.0, 0, True, greedy=100, 4155.0, 41.482, 100.000, 15.0, 0, True, greedy=100, 4155.0, 41.569, 100.000, 15.0, 0, True, greedy=100, 4155.0, 42.428, 100.000, 15.0, 0, True, greedy=100, 4155.0, 42.244, 100.000, 15.0, 0, True, greedy=100, 4155.0, 40.340, 100.000, 15.0, 0, True, greedy=100, 4155.0, 41.771, 100.000, 15.0, 0, True, greedy=100, 4155.0, 43.624, 100.000, 15.0, 0, True, greedy=100, 4155.0, 42.441, 100.000, 15.0, 0, True, greedy=100, 4155.0, 42.375, 100.000, 15.0, 0, True, greedy=100, 4155.0
16033, 22, 11, 2.818, 3.177, 2.818, 308.661, 0.655, 69.589, 2.727, 1.518, 3.000, 0.556, 5.000, 632, 0.000, 0, 0, False, 11, 5.636363636363637, 3349.0, 3349.0, 3551.0, 0.027, 100.000, 0.0, -1, False, greedy=100, 3411.0, 0.031, 100.000, 3.0, -1, True, greedy=100, 3349.0, 0.030, 100.000, 4.0, -1, True, greedy=100, 3349.0, 0.021, 100.000, 6.0, -1, True, greedy=100, 3518.0, 0.037, 100.000, 6.0, -1, True, greedy=100, 3451.0, 0.025, 100.000, 4.0, -1, True, greedy=100, 3418.0, 0.016, 100.000, 3.0, -1, True, greedy=100, 3349.0, 6.882, 100.000, 4.0, 0, True, greedy=100, 3349.0, 7.196, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.967, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.480, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.925, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.976, 100.000, 4.0, 0, True, greedy=100, 3349.0, 7.109, 100.000, 4.0, 0, True, greedy=100, 3349.0, 7.076, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.683, 100.000, 4.0, 0, True, greedy=100, 3349.0, 6.980, 100.000, 4.0, 0, True, greedy=100, 3349.0
