Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, LB_res, UB, operations, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, loaded_shortest_modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, modes, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_backwards, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_sons, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_all, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, precedence_time_forward, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, greedy_all_preferences, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_8, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_9, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, GA_10, time, feasibles, cross_resources, improved_generation, cross_best_solution, origin, solution
17201, 75, 18, 2.267, 5.129, 4.707, 298.424, 0.802, 37.697, 2.733, 2.564, 5.000, 0.938, 8.000, 15458, 0.000, 0, 0, False, 48, 23.506666666666668, 12871.0, 12871.0, 12871.0, 13503.0, 0.417, 100.000, 14.0, -1, greedy=100, True, 13534.0, 0.273, 100.000, 10.0, -1, greedy=100, True, 13267.0, 29.045, 100.000, 7.0, -1, greedy=100, True, 12871.0, 28.182, 100.000, 13.0, -1, greedy=100, True, 13348.0, 28.597, 100.000, 12.0, -1, greedy=100, True, 13176.0, 29.066, 100.000, 14.0, -1, greedy=100, True, 13066.0, 30.864, 100.000, 15.0, -1, greedy=100, True, 13150.0, 29.159, 100.000, 15.0, -1, greedy=100, True, 12871.0, 28.613, 100.000, 13.0, -1, greedy=100, True, 12871.0, 104.595, 100.000, 13.0, 0, greedy=100, True, 12871.0, 104.360, 100.000, 13.0, 0, greedy=100, True, 12871.0, 103.325, 100.000, 13.0, 0, greedy=100, True, 12871.0, 103.800, 100.000, 13.0, 0, greedy=100, True, 12871.0, 103.455, 100.000, 13.0, 0, greedy=100, True, 12871.0, 104.224, 100.000, 13.0, 0, greedy=100, True, 12871.0, 103.340, 100.000, 13.0, 0, greedy=100, True, 12871.0, 104.015, 100.000, 13.0, 0, greedy=100, True, 12871.0, 104.890, 100.000, 13.0, 0, greedy=100, True, 12871.0, 103.590, 100.000, 13.0, 0, greedy=100, True, 12871.0
17203, 77, 18, 2.416, 5.081, 0.922, 296.613, 0.816, 37.188, 2.909, 2.862, 5.000, 0.984, 8.000, 20682, 0.000, 0, 0, False, 6, 1.3896103896103895, 1954.0, 1954.0, 2231.0, 3723.0, 2.175, 100.000, 89.0, -1, greedy=100, True, 3129.0, 2.035, 100.000, 95.0, -1, greedy=100, True, 2585.0, 33.080, 100.000, 94.0, -1, greedy=100, True, 2287.0, 36.197, 100.000, 117.0, -1, greedy=100, True, 2451.0, 38.771, 100.000, 90.0, -1, greedy=100, True, 2313.0, 34.842, 100.000, 121.0, -1, greedy=100, True, 2561.0, 33.827, 100.000, 117.0, -1, greedy=100, True, 2262.0, 33.466, 100.000, 106.0, -1, greedy=100, True, 2296.0, 34.916, 100.000, 113.0, -1, greedy=100, True, 2231.0, 121.450, 100.000, 112.0, 28, greedy=100.0, True, 2258.0, 122.805, 100.000, 115.0, 10, greedy=100.0, True, 2262.0, 120.210, 100.000, 106.0, 0, greedy=100, True, 2262.0, 120.862, 100.000, 106.0, 0, greedy=100, True, 2252.0, 123.880, 100.000, 105.0, 40, greedy=100.0, True, 2241.0, 123.715, 100.000, 112.0, 11, greedy=100.0, True, 2252.0, 124.426, 100.000, 105.0, 9, greedy=100.0, True, 2262.0, 118.795, 100.000, 106.0, 0, greedy=100, True, 2262.0, 120.785, 100.000, 106.0, 0, greedy=100, True, 2262.0, 122.625, 100.000, 106.0, 0, greedy=100, True, 2231.0
17200, 99, 16, 2.394, 4.418, 4.667, 303.451, 0.524, 91.098, 2.980, 2.579, 5.000, 0.866, 7.000, 24510, 0.000, 0, 0, False, 55, 26.828282828282827, 15535.0, 15535.0, 15850.0, 16674.0, 0.815, 100.000, 6.0, -1, greedy=100, True, 16809.0, 0.640, 100.000, 12.0, -1, greedy=100, True, 16291.0, 44.270, 100.000, 5.0, -1, greedy=100, True, 15898.0, 45.888, 100.000, 11.0, -1, greedy=100, True, 16483.0, 44.035, 100.000, 13.0, -1, greedy=100, True, 16812.0, 44.823, 100.000, 8.0, -1, greedy=100, True, 16522.0, 47.672, 100.000, 9.0, -1, greedy=100, True, 16348.0, 46.001, 100.000, 14.0, -1, greedy=100, True, 16001.0, 43.460, 100.000, 9.0, -1, greedy=100, True, 15870.0, 144.005, 100.000, 10.0, 6, greedy=100.0, True, 15873.0, 142.860, 100.000, 11.0, 8, greedy=100.0, True, 15870.0, 143.175, 100.000, 12.0, 9, greedy=96.09375;ga=3.90625, True, 15870.0, 145.809, 100.000, 12.0, 5, greedy=100.0, True, 15873.0, 145.609, 100.000, 11.0, 6, greedy=100.0, True, 15873.0, 144.625, 100.000, 12.0, 5, greedy=100.0, True, 15898.0, 145.915, 100.000, 11.0, 0, greedy=100, True, 15850.0, 147.190, 100.000, 12.0, 5, greedy=100.0, True, 15873.0, 146.600, 100.000, 11.0, 5, greedy=100.0, True, 15873.0, 146.215, 100.000, 10.0, 4, greedy=100.0, True, 15850.0
17209, 61, 10, 7.869, 3.002, 4.311, 300.215, 0.672, 73.288, 3.475, 0.808, 3.000, 0.233, 3.000, 41146, 0.000, 0, 0, False, 38, 19.40983606557377, 8733.0, 8733.0, 8733.0, 8866.0, 0.530, 100.000, 5.0, -1, greedy=100, True, 8861.0, 0.410, 100.000, 6.0, -1, greedy=100, True, 8743.0, 35.972, 100.000, 12.0, -1, greedy=100, True, 8733.0, 36.169, 100.000, 6.0, -1, greedy=100, True, 8826.0, 33.999, 100.000, 6.0, -1, greedy=100, True, 8823.0, 34.408, 100.000, 10.0, -1, greedy=100, True, 8828.0, 35.374, 100.000, 10.0, -1, greedy=100, True, 8775.0, 34.741, 100.000, 6.0, -1, greedy=100, True, 8769.0, 35.358, 100.000, 6.0, -1, greedy=100, True, 8733.0, 38.688, 100.000, 6.0, 0, greedy=100, True, 8733.0, 37.503, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.743, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.510, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.185, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.062, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.238, 100.000, 6.0, 0, greedy=100, True, 8733.0, 39.565, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.569, 100.000, 6.0, 0, greedy=100, True, 8733.0, 38.410, 100.000, 6.0, 0, greedy=100, True, 8733.0
17208, 74, 12, 7.446, 3.465, 4.676, 299.771, 0.461, 112.566, 4.459, 0.666, 3.000, 0.149, 3.000, 69438, 0.000, 0, 0, False, 50, 25.527027027027028, 11467.0, 11467.0, 11470.0, 11665.0, 1.010, 100.000, 4.0, -1, greedy=100, True, 11780.0, 0.605, 100.000, 4.0, -1, greedy=100, True, 11477.0, 59.220, 100.000, 4.0, -1, greedy=100, True, 11470.0, 62.041, 100.000, 4.0, -1, greedy=100, True, 11575.0, 58.006, 100.000, 3.0, -1, greedy=100, True, 11649.0, 60.687, 100.000, 4.0, -1, greedy=100, True, 11536.0, 58.400, 100.000, 4.0, -1, greedy=100, True, 11563.0, 62.064, 100.000, 4.0, -1, greedy=100, True, 11473.0, 59.015, 100.000, 3.0, -1, greedy=100, True, 11470.0, 69.317, 100.000, 4.0, 0, greedy=100, True, 11470.0, 69.670, 100.000, 4.0, 0, greedy=100, True, 11470.0, 69.460, 100.000, 4.0, 0, greedy=100, True, 11470.0, 69.175, 100.000, 4.0, 0, greedy=100, True, 11470.0, 69.880, 100.000, 4.0, 0, greedy=100, True, 11470.0, 69.470, 100.000, 4.0, 0, greedy=100, True, 11470.0, 71.425, 100.000, 4.0, 0, greedy=100, True, 11470.0, 72.194, 100.000, 4.0, 0, greedy=100, True, 11470.0, 65.274, 100.000, 4.0, 0, greedy=100, True, 11470.0, 68.709, 100.000, 4.0, 0, greedy=100, True, 11470.0
17207, 55, 12, 2.582, 8.951, 1.018, 286.366, 0.939, 18.113, 2.618, 1.977, 9.000, 0.755, 6.000, 188166, 0.000, 0, 0, False, 10, 2.090909090909091, 2696.0, 2696.0, 2696.0, 3076.0, 1.845, 100.000, 131.0, -1, greedy=100, True, 3610.0, 0.440, 100.000, 97.0, -1, greedy=100, True, 3490.0, 31.783, 100.000, 118.0, -1, greedy=100, True, 2696.0, 33.801, 100.000, 150.0, -1, greedy=100, True, 3541.0, 36.522, 100.000, 117.0, -1, greedy=100, True, 2821.0, 33.897, 100.000, 131.0, -1, greedy=100, True, 3024.0, 32.702, 100.000, 125.0, -1, greedy=100, True, 3022.0, 33.541, 100.000, 125.0, -1, greedy=100, True, 2758.0, 34.553, 100.000, 143.0, -1, greedy=100, True, 2696.0, 103.830, 100.000, 150.0, 0, greedy=100, True, 2696.0, 101.836, 100.000, 150.0, 0, greedy=100, True, 2696.0, 100.800, 100.000, 150.0, 0, greedy=100, True, 2696.0, 98.820, 100.000, 150.0, 0, greedy=100, True, 2696.0, 100.330, 100.000, 150.0, 0, greedy=100, True, 2696.0, 99.125, 100.000, 150.0, 0, greedy=100, True, 2696.0, 100.850, 100.000, 150.0, 0, greedy=100, True, 2696.0, 101.779, 100.000, 150.0, 0, greedy=100, True, 2696.0, 97.370, 100.000, 150.0, 0, greedy=100, True, 2696.0, 97.646, 100.000, 150.0, 0, greedy=100, True, 2696.0
17204, 75, 10, 2.333, 7.629, 4.640, 306.634, 0.792, 57.458, 2.027, 1.770, 8.000, 0.874, 5.000, 209084, 0.000, 0, 0, False, 44, 19.866666666666667, 12545.0, 12545.0, 12991.0, 14331.0, 0.580, 100.000, 22.0, -1, greedy=100, True, 14852.0, 0.375, 100.000, 21.0, -1, greedy=100, True, 14527.0, 37.305, 100.000, 22.0, -1, greedy=100, True, 13154.0, 37.228, 100.000, 28.0, -1, greedy=100, True, 14514.0, 37.224, 100.000, 23.0, -1, greedy=100, True, 14014.0, 37.486, 100.000, 22.0, -1, greedy=100, True, 14578.0, 39.537, 100.000, 21.0, -1, greedy=100, True, 13670.0, 37.588, 100.000, 30.0, -1, greedy=100, True, 13646.0, 38.768, 100.000, 26.0, -1, greedy=100, True, 12991.0, 137.430, 100.000, 32.0, 4, greedy=100.0, True, 12991.0, 135.480, 100.000, 30.0, 6, greedy=87.5;ga=12.5, True, 13092.0, 137.540, 100.000, 31.0, 10, greedy=100.0, True, 12991.0, 135.240, 100.000, 32.0, 5, greedy=100.0, True, 12991.0, 136.290, 100.000, 30.0, 3, greedy=100.0, True, 13041.0, 138.462, 100.000, 30.0, 23, greedy=100.0, True, 12991.0, 136.108, 100.000, 30.0, 3, greedy=100.0, True, 12991.0, 136.575, 100.000, 32.0, 7, greedy=96.875;ga=3.125, True, 13044.0, 140.199, 100.000, 31.0, 27, greedy=100.0, True, 12991.0, 135.824, 100.000, 32.0, 5, greedy=96.875;ga=3.125, True, 12991.0
17211, 63, 11, 7.651, 3.546, 0.952, 307.790, 0.702, 61.429, 4.317, 0.913, 4.000, 0.211, 4.000, 79024, 0.000, 0, 0, False, 6, 1.3015873015873016, 1612.0, 1612.0, 1902.0, 2580.0, 3.725, 100.000, 43.0, -1, greedy=100, True, 2825.0, 2.570, 100.000, 48.0, -1, greedy=100, True, 2203.0, 48.858, 100.000, 57.0, -1, greedy=100, True, 1935.0, 49.049, 100.000, 59.0, -1, greedy=100, True, 2401.0, 50.748, 100.000, 46.0, -1, greedy=100, True, 1924.0, 50.967, 100.000, 41.0, -1, greedy=100, True, 2026.0, 50.259, 100.000, 69.0, -1, greedy=100, True, 1922.0, 54.396, 100.000, 62.0, -1, greedy=100, True, 1902.0, 49.931, 100.000, 76.0, -1, greedy=100, True, 1902.0, 50.683, 100.000, 76.0, 0, greedy=100, True, 1902.0, 57.230, 100.000, 76.0, 0, greedy=100, True, 1902.0, 60.245, 100.000, 76.0, 0, greedy=100, True, 1902.0, 58.265, 100.000, 76.0, 0, greedy=100, True, 1902.0, 58.890, 100.000, 76.0, 0, greedy=100, True, 1902.0, 58.160, 100.000, 76.0, 0, greedy=100, True, 1902.0, 58.865, 100.000, 76.0, 0, greedy=100, True, 1902.0, 55.390, 100.000, 76.0, 0, greedy=100, True, 1902.0, 58.210, 100.000, 76.0, 0, greedy=100, True, 1902.0, 53.500, 100.000, 76.0, 0, greedy=100, True, 1902.0
17216, 41, 3, 2.439, 1.450, 3.951, 290.110, 0.119, 220.324, 0.537, 0.505, 1.000, 0.941, 1.000, 390, 0.000, 0, 0, False, 26, 13, 6887.0, 6887.0, 7271.0, 7848.0, 0.038, 100.000, 0.0, -1, greedy=100, False, 8231.0, 0.010, 100.000, 0.0, -1, greedy=100, False, 7326.0, 2.590, 100.000, 0.0, -1, greedy=100, False, 7271.0, 2.771, 100.000, 0.0, -1, greedy=100, False, 8000.0, 2.605, 100.000, 0.0, -1, greedy=100, False, 7809.0, 2.670, 100.000, 0.0, -1, greedy=100, False, 7319.0, 3.083, 100.000, 0.0, -1, greedy=100, False, 7305.0, 2.756, 100.000, 0.0, -1, greedy=100, False, 7305.0, 2.702, 100.000, 0.0, -1, greedy=100, False, 7271.0, 9.670, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.760, 100.000, 0.0, 0, greedy=100, False, 7271.0, 10.110, 100.000, 0.0, 0, greedy=100, False, 7271.0, 10.000, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.830, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.700, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.695, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.910, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.825, 100.000, 0.0, 0, greedy=100, False, 7271.0, 9.845, 100.000, 0.0, 0, greedy=100, False, 7271.0
17217, 17, 4, 2.353, 1.425, 2.824, 304.400, 0.318, 190.702, 0.529, 0.514, 1.000, 0.972, 1.000, 8, 0.000, 0, 0, False, 9, 5.882352941176471, 2774.0, 2774.0, 2962.0, 3184.0, 0.010, 100.000, 0.0, -1, greedy=100, False, 3559.0, 0.005, 100.000, 0.0, -1, greedy=100, False, 3007.0, 0.695, 100.000, 1.0, -1, greedy=100, True, 2962.0, 0.630, 100.000, 2.0, -1, greedy=100, True, 3248.0, 0.710, 100.000, 1.0, -1, greedy=100, True, 3119.0, 0.765, 100.000, 0.0, -1, greedy=100, False, 3081.0, 0.870, 100.000, 0.0, -1, greedy=100, False, 3396.0, 0.711, 100.000, 0.0, -1, greedy=100, False, 3004.0, 0.636, 100.000, 1.0, -1, greedy=100, True, 2962.0, 2.504, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.531, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.580, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.495, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.395, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.530, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.330, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.492, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.427, 100.000, 2.0, 0, greedy=100, True, 2962.0, 2.478, 100.000, 2.0, 0, greedy=100, True, 2962.0
17218, 31, 7, 2.806, 2.563, 0.806, 293.276, 0.362, 143.242, 1.355, 1.142, 3.000, 0.843, 3.000, 1294, 0.000, 0, 0, False, 4, 1.1290322580645162, 1313.0, 1313.0, 2182.0, 2725.0, 0.120, 100.000, 0.0, -1, greedy=100, False, 3276.0, 0.120, 100.000, 0.0, -1, greedy=100, False, 2361.0, 3.295, 100.000, 0.0, -1, greedy=100, False, 2239.0, 3.269, 100.000, 1.0, -1, greedy=100, True, 2394.0, 3.464, 100.000, 0.0, -1, greedy=100, False, 2284.0, 3.473, 100.000, 1.0, -1, greedy=100, True, 2347.0, 3.514, 100.000, 1.0, -1, greedy=100, True, 2182.0, 3.684, 100.000, 0.0, -1, greedy=100, False, 2247.0, 3.266, 100.000, 1.0, -1, greedy=100, True, 2182.0, 10.005, 100.000, 0.0, 0, greedy=100, False, 2182.0, 10.539, 100.000, 0.0, 0, greedy=100, False, 2182.0, 10.134, 100.000, 0.0, 0, greedy=100, False, 2182.0, 8.971, 100.000, 0.0, 0, greedy=100, False, 2182.0, 10.240, 100.000, 0.0, 0, greedy=100, False, 2182.0, 9.710, 100.000, 0.0, 0, greedy=100, False, 2182.0, 9.554, 100.000, 0.0, 0, greedy=100, False, 2182.0, 10.205, 100.000, 0.0, 0, greedy=100, False, 2182.0, 9.870, 100.000, 0.0, 0, greedy=100, False, 2182.0, 10.014, 100.000, 0.0, 0, greedy=100, False, 2182.0
17219, 16, 7, 2.375, 2.526, 0.688, 308.395, 0.618, 95.656, 1.312, 0.793, 3.000, 0.604, 2.000, 178, 0.000, 0, 0, False, 5, 1.6875, 1812.0, 1812.0, 1827.0, 1931.0, 0.035, 100.000, 2.0, -1, greedy=100, True, 2209.0, 0.015, 100.000, 1.0, -1, greedy=100, True, 1910.0, 0.958, 100.000, 0.0, -1, greedy=100, False, 1827.0, 1.018, 100.000, 2.0, -1, greedy=100, True, 1954.0, 1.065, 100.000, 0.0, -1, greedy=100, False, 1827.0, 1.085, 100.000, 2.0, -1, greedy=100, True, 1827.0, 1.096, 100.000, 1.0, -1, greedy=100, True, 1827.0, 1.209, 100.000, 2.0, -1, greedy=100, True, 1827.0, 1.044, 100.000, 2.0, -1, greedy=100, True, 1827.0, 3.850, 100.000, 2.0, 0, greedy=100, True, 1827.0, 3.910, 100.000, 2.0, 0, greedy=100, True, 1827.0, 5.571, 100.000, 2.0, 0, greedy=100, True, 1827.0, 5.641, 100.000, 2.0, 0, greedy=100, True, 1827.0, 5.888, 100.000, 2.0, 0, greedy=100, True, 1827.0, 6.033, 100.000, 2.0, 0, greedy=100, True, 1827.0, 5.466, 100.000, 2.0, 0, greedy=100, True, 1827.0, 4.545, 100.000, 2.0, 0, greedy=100, True, 1827.0, 3.778, 100.000, 2.0, 0, greedy=100, True, 1827.0, 3.803, 100.000, 2.0, 0, greedy=100, True, 1827.0
17210, 92, 11, 7.630, 3.516, 0.935, 296.269, 0.468, 109.917, 4.391, 0.864, 3.500, 0.197, 4.000, 170688, 0.000, 0, 0, False, 7, 1.4565217391304348, 1890.0, 1890.0, 3548.0, 3844.0, 7.910, 100.000, 8.0, -1, greedy=100, True, 4429.0, 6.890, 100.000, 13.0, -1, greedy=100, True, 4073.0, 78.379, 100.000, 5.0, -1, greedy=100, True, 3778.0, 84.159, 100.000, 8.0, -1, greedy=100, True, 4093.0, 83.597, 100.000, 9.0, -1, greedy=100, True, 3813.0, 85.439, 100.000, 7.0, -1, greedy=100, True, 4149.0, 75.321, 100.000, 6.0, -1, greedy=100, True, 3744.0, 81.446, 100.000, 9.0, -1, greedy=100, True, 3574.0, 82.984, 100.000, 4.0, -1, greedy=100, True, 3574.0, 71.875, 100.000, 4.0, 0, greedy=100, True, 3574.0, 71.337, 100.000, 4.0, 0, greedy=100, True, 3574.0, 71.941, 100.000, 4.0, 0, greedy=100, True, 3574.0, 71.802, 100.000, 4.0, 0, greedy=100, True, 3574.0, 72.440, 100.000, 4.0, 0, greedy=100, True, 3574.0, 74.305, 100.000, 4.0, 0, greedy=100, True, 3574.0, 74.840, 100.000, 4.0, 0, greedy=100, True, 3548.0, 70.925, 100.000, 4.0, 16, greedy=100.0, True, 3574.0, 85.066, 100.000, 4.0, 0, greedy=100, True, 3574.0, 74.700, 100.000, 4.0, 0, greedy=100, True, 3548.0
17220, 31, 3, 2.258, 2.543, 3.903, 289.843, 0.364, 147.899, 0.484, 0.508, 3.000, 1.050, 1.000, 3394, 0.000, 0, 0, False, 17, 8.516129032258064, 4755.0, 4755.0, 5858.0, 6779.0, 0.037, 100.000, 0.0, -1, greedy=100, False, 7006.0, 0.021, 100.000, 0.0, -1, greedy=100, False, 6283.0, 2.897, 100.000, 0.0, -1, greedy=100, False, 6342.0, 2.681, 100.000, 2.0, -1, greedy=100, True, 6710.0, 2.842, 100.000, 3.0, -1, greedy=100, True, 6669.0, 2.640, 100.000, 0.0, -1, greedy=100, False, 6189.0, 2.671, 100.000, 2.0, -1, greedy=100, True, 6527.0, 2.369, 100.000, 0.0, -1, greedy=100, False, 6074.0, 2.502, 100.000, 0.0, -1, greedy=100, False, 5934.0, 9.007, 100.000, 0.0, 49, greedy=100.0, False, 5860.0, 8.951, 100.000, 2.0, 37, greedy=100.0, True, 5858.0, 8.860, 100.000, 1.0, 37, greedy=100.0, True, 5906.0, 8.820, 100.000, 0.0, 14, greedy=91.9921875;ga=8.0078125, False, 5955.0, 10.553, 100.000, 0.0, 9, greedy=87.5;ga=12.5, False, 5943.0, 10.706, 100.000, 0.0, 12, greedy=99.609375;ga=0.390625, False, 5934.0, 8.564, 100.000, 0.0, 47, greedy=100.0, False, 5947.0, 8.808, 100.000, 2.0, 15, greedy=100.0, True, 5978.0, 8.990, 100.000, 1.0, 26, greedy=100.0, True, 5934.0, 8.299, 100.000, 0.0, 28, greedy=98.41423034667969;ga=1.5857696533203125, False, 5858.0
17221, 27, 5, 2.222, 4.100, 3.074, 297.433, 0.879, 46.992, 0.778, 0.892, 4.000, 1.146, 2.000, 5594, 0.000, 0, 0, False, 12, 6.296296296296297, 3409.0, 3409.0, 3441.0, 4200.0, 0.052, 100.000, 10.0, -1, greedy=100, True, 3937.0, 0.017, 100.000, 12.0, -1, greedy=100, True, 3664.0, 2.809, 100.000, 14.0, -1, greedy=100, True, 3514.0, 2.933, 100.000, 17.0, -1, greedy=100, True, 3825.0, 3.209, 100.000, 15.0, -1, greedy=100, True, 3592.0, 3.562, 100.000, 14.0, -1, greedy=100, True, 3530.0, 3.369, 100.000, 18.0, -1, greedy=100, True, 3851.0, 3.828, 100.000, 14.0, -1, greedy=100, True, 3561.0, 3.582, 100.000, 16.0, -1, greedy=100, True, 3441.0, 11.405, 100.000, 17.0, 6, greedy=100.0, True, 3441.0, 10.652, 100.000, 17.0, 27, greedy=94.921875;ga=5.078125, True, 3466.0, 10.915, 100.000, 17.0, 6, greedy=93.75;ga=6.25, True, 3441.0, 10.026, 100.000, 17.0, 10, greedy=100.0, True, 3492.0, 10.123, 100.000, 16.0, 3, greedy=100.0, True, 3441.0, 11.273, 100.000, 17.0, 8, greedy=90.625;ga=9.375, True, 3472.0, 11.654, 100.000, 18.0, 5, greedy=100.0, True, 3492.0, 11.885, 100.000, 17.0, 5, greedy=100.0, True, 3472.0, 11.076, 100.000, 18.0, 5, greedy=93.75;ga=6.25, True, 3441.0, 10.569, 100.000, 17.0, 7, greedy=100.0, True, 3441.0
17206, 67, 14, 2.299, 10.578, 0.881, 300.922, 0.852, 41.155, 2.493, 2.279, 11.000, 0.914, 7.000, 345882, 0.000, 0, 0, False, 14, 2.4029850746268657, 3923.0, 3923.0, 6248.0, 6608.0, 2.557, 100.000, 66.0, -1, greedy=100, True, 7735.0, 1.142, 100.000, 51.0, -1, greedy=100, True, 7765.0, 49.850, 100.000, 58.0, -1, greedy=100, True, 6288.0, 58.383, 100.000, 73.0, -1, greedy=100, True, 6746.0, 58.159, 100.000, 69.0, -1, greedy=100, True, 6364.0, 57.490, 100.000, 71.0, -1, greedy=100, True, 6808.0, 51.313, 100.000, 68.0, -1, greedy=100, True, 6499.0, 56.662, 100.000, 67.0, -1, greedy=100, True, 6248.0, 57.475, 100.000, 78.0, -1, greedy=100, True, 6248.0, 203.410, 100.000, 78.0, 0, greedy=100, True, 6248.0, 197.900, 100.000, 78.0, 0, greedy=100, True, 6248.0, 196.990, 100.000, 78.0, 0, greedy=100, True, 6248.0, 197.030, 100.000, 78.0, 0, greedy=100, True, 6248.0, 202.520, 100.000, 78.0, 0, greedy=100, True, 6248.0, 200.366, 100.000, 78.0, 0, greedy=100, True, 6248.0, 198.085, 100.000, 78.0, 0, greedy=100, True, 6248.0, 196.503, 100.000, 78.0, 0, greedy=100, True, 6248.0, 212.618, 100.000, 78.0, 0, greedy=100, True, 6248.0, 199.993, 100.000, 78.0, 0, greedy=100, True, 6248.0
17224, 41, 5, 7.902, 1.485, 3.634, 296.725, 0.124, 223.048, 1.000, 0.000, 1.000, 0.000, 0.000, 1586, 0.000, 0, 0, False, 26, 13.024390243902438, 6044.0, 6044.0, 6044.0, 6397.0, 0.120, 100.000, 0.0, -1, greedy=100, False, 6628.0, 0.118, 100.000, 0.0, -1, greedy=100, False, 6088.0, 9.386, 100.000, 0.0, -1, greedy=100, False, 6044.0, 9.779, 100.000, 0.0, -1, greedy=100, False, 6201.0, 10.153, 100.000, 0.0, -1, greedy=100, False, 6139.0, 9.632, 100.000, 0.0, -1, greedy=100, False, 6226.0, 9.509, 100.000, 0.0, -1, greedy=100, False, 6198.0, 8.879, 100.000, 0.0, -1, greedy=100, False, 6044.0, 8.751, 100.000, 0.0, -1, greedy=100, False, 6044.0, 9.205, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.507, 100.000, 0.0, 0, greedy=100, False, 6044.0, 8.939, 100.000, 0.0, 0, greedy=100, False, 6044.0, 8.874, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.079, 100.000, 0.0, 0, greedy=100, False, 6044.0, 8.960, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.493, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.628, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.759, 100.000, 0.0, 0, greedy=100, False, 6044.0, 9.845, 100.000, 0.0, 0, greedy=100, False, 6044.0
