Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
16383, 83, 13, 7.602, 10.024, 0.916, 301.055, 0.949, 16.653, 5.217, 1.048, 10.000, 0.201, 4.000, -1, 0.000, 0, 0, False, 2624.0, 2785.0, 3989.0, 1.340, 100.000, 276.0, -1, True, 3525.0, 11.520, 100.000, 280.0, -1, True, 2785.0, 1.407, 100.000, 319.0, -1, True, 3633.0, 1.439, 100.000, 261.0, -1, True, 3123.0, 1.486, 100.000, 298.0, -1, True, 3213.0, 1.470, 100.000, 279.0, -1, True, 2785.0
16384, 45, 4, 2.489, 1.500, 3.667, 301.643, 0.139, 224.744, 0.622, 0.490, 1.500, 0.788, 1.000, -1, 0.000, 0, 0, False, 6197.0, 7075.0, 7496.0, 0.020, 100.000, 0.0, -1, False, 7824.0, 0.045, 100.000, 0.0, -1, False, 7075.0, 0.025, 100.000, 0.0, -1, False, 7722.0, 0.025, 100.000, 0.0, -1, False, 7169.0, 0.020, 100.000, 0.0, -1, False, 7628.0, 0.015, 100.000, 0.0, -1, False, 7075.0
16385, 28, 9, 2.179, 2.410, 3.286, 283.656, 0.588, 91.469, 1.179, 1.188, 2.000, 1.008, 3.000, -1, 0.000, 0, 0, False, 4431.0, 4436.0, 4436.0, 0.010, 100.000, 0.0, -1, False, 4529.0, 0.025, 100.000, 0.0, -1, False, 4605.0, 0.010, 100.000, 0.0, -1, False, 4502.0, 0.015, 100.000, 0.0, -1, False, 4744.0, 0.015, 100.000, 0.0, -1, False, 4668.0, 0.005, 100.000, 0.0, -1, False, 4436.0
16386, 37, 4, 2.703, 1.460, 0.703, 307.030, 0.107, 235.801, 0.568, 0.502, 1.000, 0.885, 1.000, -1, 0.000, 0, 0, False, 1088.0, 3446.0, 3517.0, 0.010, 100.000, 0.0, -1, False, 3795.0, 0.090, 100.000, 0.0, -1, False, 3446.0, 0.020, 100.000, 0.0, -1, False, 3486.0, 0.015, 100.000, 0.0, -1, False, 3658.0, 0.020, 100.000, 0.0, -1, False, 3911.0, 0.015, 100.000, 0.0, -1, False, 3446.0
16387, 39, 5, 2.795, 1.541, 0.974, 298.697, 0.398, 169.393, 0.590, 0.498, 2.000, 0.845, 1.000, -1, 0.000, 0, 0, False, 2969.0, 3045.0, 3736.0, 0.025, 100.000, 1.0, -1, True, 3699.0, 0.065, 100.000, 3.0, -1, True, 3045.0, 0.020, 100.000, 1.0, -1, True, 3387.0, 0.017, 100.000, 2.0, -1, True, 3382.0, 0.014, 100.000, 1.0, -1, True, 3316.0, 0.020, 100.000, 2.0, -1, True, 3045.0
16388, 23, 4, 2.348, 3.111, 3.261, 302.759, 0.477, 128.024, 0.870, 0.869, 3.000, 0.999, 2.000, -1, 0.000, 0, 0, False, 4556.0, 4695.0, 5085.0, 0.010, 100.000, 0.0, -1, False, 5152.0, 0.015, 100.000, 1.0, -1, True, 4695.0, 0.010, 100.000, 1.0, -1, True, 4850.0, 0.015, 100.000, 2.0, -1, True, 5121.0, 0.016, 100.000, 1.0, -1, True, 4695.0, 0.010, 100.000, 1.0, -1, True, 4695.0
16389, 34, 4, 2.324, 2.848, 3.559, 303.114, 0.811, 74.476, 0.941, 0.851, 3.000, 0.904, 2.000, -1, 0.000, 0, 0, False, 6340.0, 6821.0, 7092.0, 0.027, 100.000, 7.0, -1, True, 6964.0, 0.028, 100.000, 3.0, -1, True, 6821.0, 0.025, 100.000, 7.0, -1, True, 7021.0, 0.020, 100.000, 5.0, -1, True, 6839.0, 0.028, 100.000, 2.0, -1, True, 7092.0, 0.020, 100.000, 7.0, -1, True, 6821.0
16390, 33, 8, 2.515, 5.867, 1.000, 301.325, 0.720, 72.133, 2.000, 1.601, 6.000, 0.800, 4.000, -1, 0.005, 0, 0, False, 2426.0, 4024.0, 4663.0, 0.041, 100.000, 12.0, -1, True, 4629.0, 0.143, 100.000, 13.0, -1, True, 4024.0, 0.055, 100.000, 21.0, -1, True, 4670.0, 0.050, 100.000, 14.0, -1, True, 4416.0, 0.045, 100.000, 13.0, -1, True, 4146.0, 0.045, 100.000, 18.0, -1, True, 4024.0
16391, 34, 6, 2.353, 4.463, 0.794, 292.663, 0.876, 41.146, 1.265, 1.053, 4.000, 0.833, 3.000, -1, 0.000, 0, 0, False, 1451.0, 2172.0, 2375.0, 0.030, 100.000, 38.0, -1, True, 2660.0, 0.114, 100.000, 36.0, -1, True, 2172.0, 0.035, 100.000, 48.0, -1, True, 2468.0, 0.033, 100.000, 38.0, -1, True, 2497.0, 0.031, 100.000, 44.0, -1, True, 2508.0, 0.037, 100.000, 42.0, -1, True, 2172.0
16392, 35, 6, 7.514, 1.951, 4.057, 297.027, 0.240, 180.138, 1.914, 0.284, 2.000, 0.148, 1.000, -1, 0.000, 0, 0, False, 5092.0, 5293.0, 5335.0, 0.041, 100.000, 0.0, -1, False, 5653.0, 0.069, 100.000, 0.0, -1, False, 5293.0, 0.045, 100.000, 0.0, -1, False, 5455.0, 0.055, 100.000, 0.0, -1, False, 5455.0, 0.047, 100.000, 0.0, -1, False, 5335.0, 0.041, 100.000, 0.0, -1, False, 5293.0
16393, 43, 4, 7.651, 1.550, 4.140, 302.860, 0.420, 167.410, 0.977, 0.152, 2.000, 0.156, 1.000, -1, 0.000, 0, 0, False, 6647.0, 6713.0, 7063.0, 0.069, 100.000, 1.0, -1, True, 6901.0, 0.102, 100.000, 0.0, -1, False, 6713.0, 0.062, 100.000, 0.0, -1, False, 7199.0, 0.056, 100.000, 0.0, -1, False, 6910.0, 0.055, 100.000, 1.0, -1, True, 6929.0, 0.050, 100.000, 1.0, -1, True, 6713.0
16394, 37, 4, 7.324, 1.469, 0.919, 303.207, 0.121, 230.766, 1.000, 0.000, 1.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 2539.0, 3159.0, 3392.0, 0.040, 100.000, 0.0, -1, False, 3459.0, 0.140, 100.000, 0.0, -1, False, 3267.0, 0.030, 100.000, 0.0, -1, False, 3431.0, 0.045, 100.000, 0.0, -1, False, 3159.0, 0.045, 100.000, 0.0, -1, False, 3687.0, 0.050, 100.000, 0.0, -1, False, 3159.0
16395, 20, 8, 7.700, 2.623, 1.050, 296.325, 0.664, 82.030, 2.900, 0.308, 3.000, 0.106, 1.000, -1, 0.000, 0, 0, False, 1509.0, 1509.0, 1531.0, 0.029, 100.000, 2.0, -1, True, 1621.0, 0.079, 100.000, 2.0, -1, True, 1509.0, 0.026, 100.000, 4.0, -1, True, 1543.0, 0.029, 100.000, 5.0, -1, True, 1509.0, 0.025, 100.000, 4.0, -1, True, 1531.0, 0.025, 100.000, 2.0, -1, True, 1509.0
16396, 37, 4, 7.216, 3.026, 3.135, 301.157, 0.460, 132.395, 1.865, 0.347, 3.000, 0.186, 1.000, -1, 0.000, 0, 0, False, 4622.0, 5332.0, 6127.0, 0.090, 100.000, 4.0, -1, True, 5941.0, 0.165, 100.000, 6.0, -1, True, 5332.0, 0.083, 100.000, 4.0, -1, True, 6001.0, 0.076, 100.000, 3.0, -1, True, 5779.0, 0.070, 100.000, 3.0, -1, True, 5582.0, 0.075, 100.000, 4.0, -1, True, 5332.0
16397, 17, 5, 7.765, 4.068, 2.706, 297.000, 0.875, 46.667, 1.882, 0.332, 4.000, 0.176, 1.000, -1, 0.000, 0, 0, False, 1799.0, 1858.0, 1998.0, 0.025, 100.000, 13.0, -1, True, 2027.0, 0.070, 100.000, 10.0, -1, True, 1858.0, 0.030, 100.000, 14.0, -1, True, 2016.0, 0.030, 100.000, 12.0, -1, True, 1955.0, 0.030, 100.000, 17.0, -1, True, 1969.0, 0.030, 100.000, 14.0, -1, True, 1858.0
16398, 18, 3, 7.444, 2.485, 0.889, 304.172, 0.383, 156.559, 1.000, 0.000, 2.000, 0.000, 0.000, -1, 0.000, 0, 0, False, 1426.0, 2446.0, 2967.0, 0.020, 100.000, 1.0, -1, True, 2599.0, 0.050, 100.000, 0.0, -1, False, 2714.0, 0.020, 100.000, 2.0, -1, True, 3036.0, 0.020, 100.000, 2.0, -1, True, 2446.0, 0.020, 100.000, 2.0, -1, True, 3025.0, 0.020, 100.000, 1.0, -1, True, 2446.0
16399, 19, 8, 7.684, 5.911, 0.895, 301.514, 0.910, 29.575, 3.684, 0.671, 6.000, 0.182, 2.000, -1, 0.000, 0, 0, False, 1321.0, 1321.0, 1528.0, 0.050, 100.000, 23.0, -1, True, 1360.0, 0.160, 100.000, 32.0, -1, True, 1321.0, 0.050, 100.000, 32.0, -1, True, 1522.0, 0.060, 100.000, 27.0, -1, True, 1321.0, 0.060, 100.000, 26.0, -1, True, 1492.0, 0.045, 100.000, 21.0, -1, True, 1321.0
16400, 60, 7, 2.467, 2.514, 3.800, 297.095, 0.336, 146.532, 1.333, 1.084, 2.500, 0.813, 3.000, -1, 0.000, 0, 0, False, 9123.0, 9631.0, 10451.0, 0.070, 100.000, 4.0, -1, True, 10614.0, 0.095, 100.000, 0.0, -1, False, 9986.0, 0.060, 100.000, 3.0, -1, True, 10199.0, 0.045, 100.000, 1.0, -1, True, 9631.0, 0.060, 100.000, 3.0, -1, True, 10235.0, 0.055, 100.000, 3.0, -1, True, 9631.0
16401, 93, 4, 2.462, 1.489, 4.892, 305.502, 0.371, 179.669, 0.538, 0.501, 1.000, 0.932, 1.000, -1, 0.000, 0, 0, False, 16626.0, 17549.0, 17665.0, 0.090, 100.000, 2.0, -1, True, 18027.0, 0.110, 100.000, 1.0, -1, True, 17549.0, 0.085, 100.000, 3.0, -1, True, 17877.0, 0.075, 100.000, 2.0, -1, True, 18145.0, 0.100, 100.000, 1.0, -1, True, 17651.0, 0.086, 100.000, 2.0, -1, True, 17549.0
16402, 80, 4, 2.362, 1.587, 0.750, 292.302, 0.146, 212.147, 0.487, 0.503, 2.000, 1.032, 1.000, -1, 0.000, 0, 0, False, 1453.0, 7355.0, 7708.0, 0.052, 100.000, 0.0, -1, False, 7438.0, 0.475, 100.000, 0.0, -1, False, 7355.0, 0.065, 100.000, 0.0, -1, False, 7679.0, 0.069, 100.000, 0.0, -1, False, 7617.0, 0.056, 100.000, 0.0, -1, False, 7616.0, 0.055, 100.000, 0.0, -1, False, 7355.0
16403, 62, 6, 2.274, 1.957, 0.839, 296.390, 0.511, 124.551, 0.758, 0.843, 2.000, 1.112, 2.000, -1, 0.000, 0, 0, False, 1898.0, 3633.0, 4406.0, 0.045, 100.000, 4.0, -1, True, 3777.0, 0.375, 100.000, 9.0, -1, True, 3633.0, 0.060, 100.000, 6.0, -1, True, 4184.0, 0.055, 100.000, 6.0, -1, True, 3762.0, 0.045, 100.000, 8.0, -1, True, 4546.0, 0.045, 100.000, 4.0, -1, True, 3633.0
16404, 86, 7, 2.442, 5.390, 4.919, 295.271, 0.704, 77.348, 1.093, 1.070, 5.000, 0.979, 3.000, -1, 0.000, 0, 0, False, 12608.0, 15027.0, 15229.0, 0.196, 100.000, 22.0, -1, True, 15027.0, 0.410, 100.000, 19.0, -1, True, 15071.0, 0.203, 100.000, 23.0, -1, True, 15382.0, 0.190, 100.000, 21.0, -1, True, 15552.0, 0.210, 100.000, 23.0, -1, True, 15428.0, 0.241, 100.000, 23.0, -1, True, 15027.0
16405, 58, 4, 2.517, 2.918, 4.879, 302.589, 0.823, 70.150, 0.931, 0.792, 3.000, 0.850, 2.000, -1, 0.000, 0, 0, False, 11362.0, 11795.0, 12012.0, 0.060, 100.000, 14.0, -1, True, 11966.0, 0.080, 100.000, 13.0, -1, True, 11795.0, 0.070, 100.000, 13.0, -1, True, 11889.0, 0.060, 100.000, 13.0, -1, True, 11899.0, 0.066, 100.000, 15.0, -1, True, 12012.0, 0.074, 100.000, 13.0, -1, True, 11795.0
16406, 60, 9, 2.400, 7.035, 0.967, 300.014, 0.775, 61.138, 1.650, 1.516, 7.000, 0.919, 4.000, -1, 0.000, 0, 0, False, 3334.0, 6743.0, 7607.0, 0.143, 100.000, 36.0, -1, True, 6882.0, 0.655, 100.000, 37.0, -1, True, 6897.0, 0.195, 100.000, 40.0, -1, True, 7854.0, 0.165, 100.000, 38.0, -1, True, 6743.0, 0.200, 100.000, 40.0, -1, True, 6986.0, 0.230, 100.000, 40.0, -1, True, 6743.0
16407, 55, 7, 2.600, 5.476, 0.982, 305.580, 0.893, 33.930, 1.436, 1.167, 5.000, 0.812, 3.000, -1, 0.010, 0, 0, False, 2033.0, 3337.0, 3662.0, 0.115, 100.000, 97.0, -1, True, 3775.0, 0.685, 100.000, 84.0, -1, True, 3337.0, 0.125, 100.000, 98.0, -1, True, 3812.0, 0.115, 100.000, 92.0, -1, True, 3650.0, 0.120, 100.000, 83.0, -1, True, 3567.0, 0.110, 100.000, 93.0, -1, True, 3337.0
16408, 93, 9, 7.645, 2.529, 4.699, 304.518, 0.349, 150.174, 2.656, 0.561, 3.000, 0.211, 2.000, -1, 0.000, 0, 0, False, 11520.0, 11837.0, 12291.0, 0.415, 100.000, 5.0, -1, True, 12122.0, 0.700, 100.000, 1.0, -1, True, 11837.0, 0.335, 100.000, 2.0, -1, True, 12343.0, 0.322, 100.000, 4.0, -1, True, 12443.0, 0.380, 100.000, 4.0, -1, True, 12039.0, 0.394, 100.000, 4.0, -1, True, 11837.0
16409, 67, 7, 7.478, 2.517, 4.657, 298.499, 0.622, 90.902, 2.716, 0.545, 2.000, 0.201, 2.000, -1, 0.000, 0, 0, False, 9684.0, 9804.0, 10086.0, 0.198, 100.000, 4.0, -1, True, 10204.0, 0.305, 100.000, 3.0, -1, True, 9804.0, 0.210, 100.000, 7.0, -1, True, 10000.0, 0.196, 100.000, 7.0, -1, True, 9989.0, 0.182, 100.000, 3.0, -1, True, 9989.0, 0.195, 100.000, 4.0, -1, True, 9804.0
16410, 100, 4, 7.510, 1.489, 0.900, 298.515, 0.124, 224.192, 0.950, 0.219, 1.000, 0.231, 1.000, -1, 0.000, 0, 0, False, 1862.0, 6903.0, 7638.0, 0.245, 100.000, 0.0, -1, False, 6903.0, 2.578, 100.000, 0.0, -1, False, 7754.0, 0.300, 100.000, 0.0, -1, False, 8154.0, 0.260, 100.000, 0.0, -1, False, 7784.0, 0.285, 100.000, 0.0, -1, False, 7928.0, 0.268, 100.000, 0.0, -1, False, 6903.0
16411, 62, 9, 7.306, 2.459, 0.774, 296.795, 0.613, 92.606, 2.726, 0.485, 2.000, 0.178, 2.000, -1, 0.000, 0, 0, False, 2115.0, 2115.0, 2985.0, 0.190, 100.000, 7.0, -1, True, 2557.0, 1.810, 100.000, 14.0, -1, True, 2115.0, 0.211, 100.000, 9.0, -1, True, 2552.0, 0.150, 100.000, 3.0, -1, True, 2347.0, 0.170, 100.000, 8.0, -1, True, 2441.0, 0.159, 100.000, 9.0, -1, True, 2115.0
16412, 87, 7, 7.310, 5.503, 4.655, 301.374, 0.714, 77.086, 2.724, 0.499, 5.000, 0.183, 2.000, -1, 0.000, 0, 0, False, 12922.0, 14289.0, 15085.0, 0.671, 100.000, 15.0, -1, True, 14675.0, 1.002, 100.000, 18.0, -1, True, 14289.0, 0.631, 100.000, 19.0, -1, True, 15278.0, 0.634, 100.000, 20.0, -1, True, 15514.0, 0.694, 100.000, 13.0, -1, True, 15158.0, 0.725, 100.000, 24.0, -1, True, 14289.0
16413, 76, 8, 7.684, 5.945, 4.776, 298.527, 0.909, 29.822, 3.487, 0.702, 6.000, 0.201, 2.000, -1, 0.000, 0, 0, False, 11295.0, 11398.0, 11607.0, 0.640, 100.000, 31.0, -1, True, 11727.0, 0.970, 100.000, 29.0, -1, True, 11451.0, 0.620, 100.000, 30.0, -1, True, 11519.0, 0.572, 100.000, 27.0, -1, True, 11398.0, 0.596, 100.000, 28.0, -1, True, 11573.0, 0.640, 100.000, 31.0, -1, True, 11398.0
16414, 78, 6, 7.628, 4.482, 1.013, 297.600, 0.638, 91.992, 2.718, 0.556, 4.000, 0.205, 2.000, -1, 0.000, 0, 0, False, 1368.0, 6269.0, 8035.0, 0.500, 100.000, 18.0, -1, True, 6269.0, 5.980, 100.000, 33.0, -1, True, 7757.0, 0.560, 100.000, 21.0, -1, True, 7944.0, 0.570, 100.000, 36.0, -1, True, 7905.0, 0.581, 100.000, 27.0, -1, True, 8342.0, 0.540, 100.000, 30.0, -1, True, 6269.0
16415, 71, 7, 7.465, 5.506, 1.042, 299.934, 0.903, 32.438, 2.648, 0.588, 6.000, 0.222, 2.000, -1, 0.000, 0, 0, False, 2858.0, 3437.0, 3908.0, 0.489, 100.000, 140.0, -1, True, 3551.0, 2.836, 100.000, 142.0, -1, True, 3437.0, 0.520, 100.000, 159.0, -1, True, 4272.0, 0.485, 100.000, 115.0, -1, True, 3597.0, 0.514, 100.000, 144.0, -1, True, 3731.0, 0.487, 100.000, 133.0, -1, True, 3437.0
16416, 49, 12, 2.408, 3.542, 4.449, 305.703, 0.481, 110.254, 1.776, 1.759, 3.500, 0.991, 5.000, -1, 0.000, 0, 0, False, 8644.0, 8801.0, 9377.0, 0.051, 100.000, 2.0, -1, True, 9136.0, 0.080, 100.000, 0.0, -1, False, 8801.0, 0.048, 100.000, 2.0, -1, True, 9088.0, 0.053, 100.000, 3.0, -1, True, 9213.0, 0.049, 100.000, 2.0, -1, True, 9112.0, 0.068, 100.000, 2.0, -1, True, 8801.0
16417, 23, 13, 2.304, 3.358, 3.043, 304.453, 0.747, 63.837, 1.435, 1.199, 3.000, 0.836, 4.000, -1, 0.000, 0, 0, False, 3884.0, 3884.0, 4035.0, 0.014, 100.000, 3.0, -1, True, 3981.0, 0.022, 100.000, 2.0, -1, True, 3884.0, 0.017, 100.000, 5.0, -1, True, 4026.0, 0.015, 100.000, 4.0, -1, True, 3968.0, 0.016, 100.000, 3.0, -1, True, 4035.0, 0.012, 100.000, 3.0, -1, True, 3884.0
16418, 42, 18, 2.405, 5.267, 0.857, 300.644, 0.608, 77.665, 2.881, 2.787, 5.000, 0.967, 8.000, -1, 0.000, 0, 0, False, 2609.0, 2808.0, 3841.0, 0.056, 100.000, 6.0, -1, True, 3637.0, 0.281, 100.000, 11.0, -1, True, 2808.0, 0.060, 100.000, 14.0, -1, True, 3657.0, 0.064, 100.000, 12.0, -1, True, 2833.0, 0.068, 100.000, 11.0, -1, True, 3135.0, 0.056, 100.000, 12.0, -1, True, 2808.0
16419, 31, 11, 2.742, 3.600, 0.806, 303.388, 0.721, 58.392, 2.000, 1.751, 4.000, 0.876, 5.000, -1, 0.000, 0, 0, False, 1750.0, 1827.0, 2104.0, 0.040, 100.000, 14.0, -1, True, 2135.0, 0.192, 100.000, 6.0, -1, True, 2000.0, 0.032, 100.000, 14.0, -1, True, 1903.0, 0.044, 100.000, 15.0, -1, True, 1889.0, 0.036, 100.000, 13.0, -1, True, 1827.0, 0.048, 100.000, 17.0, -1, True, 1827.0
16420, 46, 10, 2.435, 7.277, 3.696, 308.964, 0.776, 60.518, 2.326, 1.863, 7.000, 0.801, 5.000, -1, 0.000, 0, 0, False, 7184.0, 7847.0, 8671.0, 0.128, 100.000, 14.0, -1, True, 8613.0, 0.189, 100.000, 14.0, -1, True, 7847.0, 0.124, 100.000, 15.0, -1, True, 7915.0, 0.120, 100.000, 20.0, -1, True, 8353.0, 0.116, 100.000, 16.0, -1, True, 8470.0, 0.132, 100.000, 16.0, -1, True, 7847.0
16421, 16, 10, 2.938, 7.872, 2.375, 297.830, 0.929, 21.500, 2.375, 1.821, 8.000, 0.767, 5.000, -1, 0.000, 0, 0, False, 1969.0, 2137.0, 2153.0, 0.032, 100.000, 13.0, -1, True, 2148.0, 0.044, 100.000, 16.0, -1, True, 2137.0, 0.020, 100.000, 13.0, -1, True, 2187.0, 0.036, 100.000, 17.0, -1, True, 2271.0, 0.028, 100.000, 14.0, -1, True, 2153.0, 0.020, 100.000, 13.0, -1, True, 2137.0
16422, 41, 10, 2.268, 7.344, 0.902, 299.183, 0.778, 57.726, 1.854, 1.726, 7.000, 0.931, 5.000, -1, 0.000, 0, 0, False, 2126.0, 4357.0, 4600.0, 0.086, 100.000, 24.0, -1, True, 4629.0, 0.370, 100.000, 29.0, -1, True, 4357.0, 0.102, 100.000, 29.0, -1, True, 4775.0, 0.113, 100.000, 26.0, -1, True, 4665.0, 0.095, 100.000, 29.0, -1, True, 5235.0, 0.094, 100.000, 19.0, -1, True, 4357.0
16423, 45, 12, 2.844, 9.109, 0.889, 300.594, 0.941, 18.504, 2.689, 2.009, 9.000, 0.747, 6.000, -1, 0.000, 0, 0, False, 1624.0, 2128.0, 2622.0, 0.135, 100.000, 108.0, -1, True, 2559.0, 0.894, 100.000, 113.0, -1, True, 2305.0, 0.157, 100.000, 119.0, -1, True, 2396.0, 0.183, 100.000, 104.0, -1, True, 2128.0, 0.163, 100.000, 124.0, -1, True, 2584.0, 0.151, 100.000, 98.0, -1, True, 2128.0
16424, 43, 11, 7.558, 3.394, 3.814, 297.923, 0.449, 112.645, 4.140, 1.014, 3.000, 0.245, 3.000, -1, 0.000, 0, 0, False, 6024.0, 6054.0, 6120.0, 0.155, 100.000, 3.0, -1, True, 6482.0, 0.263, 100.000, 3.0, -1, True, 6054.0, 0.143, 100.000, 2.0, -1, True, 6379.0, 0.154, 100.000, 4.0, -1, True, 6302.0, 0.166, 100.000, 6.0, -1, True, 6092.0, 0.160, 100.000, 2.0, -1, True, 6054.0
16425, 11, 12, 6.818, 3.587, 2.727, 306.573, 0.721, 58.885, 4.364, 0.809, 4.000, 0.185, 2.000, -1, 0.000, 0, 0, False, 2062.0, 2062.0, 2062.0, 0.015, 100.000, 0.0, -1, False, 2062.0, 0.020, 100.000, 0.0, -1, False, 2062.0, 0.015, 100.000, 0.0, -1, False, 2062.0, 0.013, 100.000, 0.0, -1, False, 2062.0, 0.016, 100.000, 0.0, -1, False, 2062.0, 0.014, 100.000, 0.0, -1, False, 2062.0
16426, 48, 15, 7.771, 4.370, 0.896, 301.295, 0.547, 90.690, 5.812, 1.085, 4.000, 0.187, 4.000, -1, 0.000, 0, 0, False, 1383.0, 2033.0, 2263.0, 0.178, 100.000, 8.0, -1, True, 2190.0, 1.195, 100.000, 6.0, -1, True, 2033.0, 0.199, 100.000, 10.0, -1, True, 2679.0, 0.223, 100.000, 11.0, -1, True, 2181.0, 0.196, 100.000, 9.0, -1, True, 2434.0, 0.193, 100.000, 10.0, -1, True, 2033.0
16427, 17, 12, 6.824, 3.164, 0.765, 296.526, 0.702, 68.044, 3.647, 0.931, 3.000, 0.255, 3.000, -1, 0.000, 0, 0, False, 1070.0, 1070.0, 1128.0, 0.025, 100.000, 5.0, -1, True, 1153.0, 0.079, 100.000, 3.0, -1, True, 1070.0, 0.022, 100.000, 4.0, -1, True, 1361.0, 0.024, 100.000, 3.0, -1, True, 1074.0, 0.023, 100.000, 2.0, -1, True, 1220.0, 0.020, 100.000, 3.0, -1, True, 1070.0
16428, 34, 10, 7.029, 7.389, 3.794, 303.029, 0.782, 59.180, 4.441, 0.705, 7.000, 0.159, 2.000, -1, 0.000, 0, 0, False, 4599.0, 4803.0, 5430.0, 0.150, 100.000, 13.0, -1, True, 5332.0, 0.243, 100.000, 12.0, -1, True, 4803.0, 0.168, 100.000, 17.0, -1, True, 5320.0, 0.143, 100.000, 15.0, -1, True, 5120.0, 0.138, 100.000, 12.0, -1, True, 4993.0, 0.170, 100.000, 18.0, -1, True, 4803.0
16429, 27, 14, 8.037, 10.350, 3.222, 295.433, 0.945, 15.735, 5.667, 1.330, 10.000, 0.235, 4.000, -1, 0.000, 0, 0, False, 4142.0, 4144.0, 4170.0, 0.168, 100.000, 14.0, -1, True, 4170.0, 0.228, 100.000, 14.0, -1, True, 4170.0, 0.160, 100.000, 14.0, -1, True, 4170.0, 0.170, 100.000, 14.0, -1, True, 4144.0, 0.170, 100.000, 14.0, -1, True, 4170.0, 0.160, 100.000, 14.0, -1, True, 4144.0
16430, 36, 12, 7.361, 8.875, 0.861, 299.981, 0.822, 48.868, 5.056, 1.120, 9.000, 0.222, 4.000, -1, 0.000, 0, 0, False, 1542.0, 3017.0, 3487.0, 0.210, 100.000, 27.0, -1, True, 3017.0, 0.995, 100.000, 34.0, -1, True, 3035.0, 0.238, 100.000, 34.0, -1, True, 4121.0, 0.269, 100.000, 22.0, -1, True, 3191.0, 0.235, 100.000, 30.0, -1, True, 3390.0, 0.234, 100.000, 26.0, -1, True, 3017.0
16431, 42, 10, 7.048, 7.527, 0.881, 305.304, 0.930, 22.971, 4.238, 0.906, 7.500, 0.214, 3.000, -1, 0.010, 0, 0, False, 2516.0, 2534.0, 3050.0, 0.250, 100.000, 88.0, -1, True, 2846.0, 1.185, 100.000, 77.0, -1, True, 2534.0, 0.305, 100.000, 84.0, -1, True, 3019.0, 0.290, 100.000, 70.0, -1, True, 2586.0, 0.300, 100.000, 99.0, -1, True, 2534.0, 0.339, 100.000, 95.0, -1, True, 2534.0
16432, 94, 11, 2.574, 3.649, 4.745, 303.835, 0.479, 109.191, 2.394, 1.815, 4.000, 0.758, 5.000, -1, 0.000, 0, 0, False, 14941.0, 16075.0, 16755.0, 0.205, 100.000, 4.0, -1, True, 16223.0, 0.385, 100.000, 7.0, -1, True, 16075.0, 0.250, 100.000, 5.0, -1, True, 16257.0, 0.240, 100.000, 5.0, -1, True, 16582.0, 0.240, 100.000, 3.0, -1, True, 16566.0, 0.270, 100.000, 6.0, -1, True, 16075.0
16433, 54, 12, 2.352, 3.677, 4.130, 306.827, 0.721, 60.281, 2.093, 1.740, 4.000, 0.832, 5.000, -1, 0.000, 0, 0, False, 8783.0, 9018.0, 9396.0, 0.085, 100.000, 3.0, -1, True, 9268.0, 0.105, 100.000, 2.0, -1, True, 9018.0, 0.064, 100.000, 8.0, -1, True, 9243.0, 0.060, 100.000, 5.0, -1, True, 9062.0, 0.066, 100.000, 5.0, -1, True, 9310.0, 0.061, 100.000, 3.0, -1, True, 9018.0
16434, 78, 15, 2.564, 4.360, 0.833, 299.795, 0.527, 91.638, 3.218, 2.399, 4.000, 0.746, 7.000, -1, 0.000, 0, 0, False, 2774.0, 4134.0, 5057.0, 0.158, 100.000, 15.0, -1, True, 5401.0, 1.267, 100.000, 11.0, -1, True, 4134.0, 0.160, 100.000, 16.0, -1, True, 4641.0, 0.180, 100.000, 9.0, -1, True, 4550.0, 0.154, 100.000, 20.0, -1, True, 4889.0, 0.160, 100.000, 10.0, -1, True, 4134.0
16435, 70, 19, 2.557, 5.670, 1.086, 298.698, 0.817, 34.004, 3.586, 3.053, 6.000, 0.851, 9.000, -1, 0.000, 0, 0, False, 2346.0, 2491.0, 2963.0, 0.197, 100.000, 93.0, -1, True, 2841.0, 1.318, 100.000, 78.0, -1, True, 2491.0, 0.181, 100.000, 72.0, -1, True, 2803.0, 0.225, 100.000, 65.0, -1, True, 2636.0, 0.210, 100.000, 77.0, -1, True, 2917.0, 0.215, 100.000, 99.0, -1, True, 2491.0
