Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, LB_res, UB, greedy_all, operations, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, loaded_shortest_modes, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, modes, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_forward, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_backwards, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_sons, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_all, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, precedence_time_forward, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, greedy_sum_preferences, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, greedy_by_best_preferences, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_1, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_2, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_3, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_4, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_5, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_6, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_7, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_8, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_9, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, GA_10, time, feasibles, cross_resources, improved_generation, origin, cross_best_solution, solution
17335, 58, 12, 2.431, 9.312, 0.862, 304.894, 0.942, 18.340, 2.517, 2.194, 10.000, 0.872, 6.000, 216480, 0.000, 0, 0, False, 7, 1.4655172413793103, 2004.0, 2004.0, 2764.0, 2764.0, 3008.0, 2.375, 100.000, 173.0, -1, greedy=100, True, 3555.0, 0.535, 100.000, 130.0, -1, greedy=100, True, 3086.0, 29.623, 100.000, 172.0, -1, greedy=100, True, 2883.0, 30.245, 100.000, 159.0, -1, greedy=100, True, 3282.0, 32.167, 100.000, 143.0, -1, greedy=100, True, 2764.0, 31.589, 100.000, 155.0, -1, greedy=100, True, 3056.0, 31.865, 100.000, 144.0, -1, greedy=100, True, 2965.0, 31.555, 100.000, 165.0, -1, greedy=100, True, 2852.0, 30.452, 100.000, 167.0, -1, greedy=100, True, 2821.0, 30.825, 100.000, 167.0, -1, greedy=100, True, 2764.0, 104.251, 100.000, 155.0, 0, greedy=100, True, 2764.0, 107.701, 100.000, 155.0, 0, greedy=100, True, 2764.0, 104.393, 100.000, 155.0, 0, greedy=100, True, 2764.0, 104.495, 100.000, 155.0, 0, greedy=100, True, 2764.0, 110.915, 100.000, 155.0, 0, greedy=100, True, 2764.0, 105.846, 100.000, 155.0, 0, greedy=100, True, 2764.0, 103.847, 100.000, 155.0, 0, greedy=100, True, 2764.0, 104.195, 100.000, 155.0, 0, greedy=100, True, 2764.0, 106.743, 100.000, 155.0, 0, greedy=100, True, 2764.0, 106.293, 100.000, 155.0, 0, greedy=100, True, 2764.0
17310, 91, 9, 7.385, 7.042, 0.923, 303.156, 0.778, 61.500, 3.659, 0.562, 7.000, 0.154, 2.000, 3091386, 0.000, 0, 0, False, 8, 1.7362637362637363, 2135.0, 2135.0, 7540.0, 7557.0, 7684.0, 12.561, 100.000, 75.0, -1, greedy=100, True, 8327.0, 2.750, 100.000, 69.0, -1, greedy=100, True, 7624.0, 156.325, 100.000, 76.0, -1, greedy=100, True, 7628.0, 179.491, 100.000, 74.0, -1, greedy=100, True, 8343.0, 171.366, 100.000, 73.0, -1, greedy=100, True, 7813.0, 181.189, 100.000, 72.0, -1, greedy=100, True, 7933.0, 163.689, 100.000, 77.0, -1, greedy=100, True, 7685.0, 179.794, 100.000, 75.0, -1, greedy=100, True, 7557.0, 175.522, 100.000, 74.0, -1, greedy=100, True, 7591.0, 182.606, 100.000, 70.0, -1, greedy=100, True, 7591.0, 184.103, 100.000, 70.0, 0, greedy=100, True, 7540.0, 170.552, 100.000, 76.0, 40, greedy=100.0, True, 7591.0, 189.282, 100.000, 70.0, 0, greedy=100, True, 7591.0, 186.230, 100.000, 70.0, 0, greedy=100, True, 7591.0, 190.085, 100.000, 70.0, 0, greedy=100, True, 7591.0, 181.351, 100.000, 70.0, 0, greedy=100, True, 7591.0, 188.529, 100.000, 70.0, 0, greedy=100, True, 7591.0, 190.824, 100.000, 70.0, 0, greedy=100, True, 7591.0, 189.878, 100.000, 70.0, 0, greedy=100, True, 7591.0, 185.428, 100.000, 70.0, 0, greedy=100, True, 7540.0
17338, 63, 16, 7.540, 4.356, 0.746, 300.116, 0.536, 90.934, 6.016, 1.225, 4.000, 0.204, 5.000, 93674, 0.000, 0, 0, False, 5, 1.0793650793650793, 1444.0, 1444.0, 2092.0, 2092.0, 2437.0, 4.404, 100.000, 6.0, -1, greedy=100, True, 3072.0, 3.411, 100.000, 11.0, -1, greedy=100, True, 2377.0, 42.622, 100.000, 3.0, -1, greedy=100, True, 2123.0, 46.478, 100.000, 10.0, -1, greedy=100, True, 2638.0, 47.013, 100.000, 10.0, -1, greedy=100, True, 2157.0, 44.710, 100.000, 10.0, -1, greedy=100, True, 2243.0, 44.622, 100.000, 4.0, -1, greedy=100, True, 2114.0, 44.652, 100.000, 5.0, -1, greedy=100, True, 2092.0, 43.599, 100.000, 5.0, -1, greedy=100, True, 2143.0, 44.275, 100.000, 12.0, -1, greedy=100, True, 2114.0, 44.607, 100.000, 5.0, 0, greedy=100, True, 2114.0, 44.316, 100.000, 5.0, 0, greedy=100, True, 2114.0, 44.585, 100.000, 5.0, 0, greedy=100, True, 2114.0, 44.295, 100.000, 5.0, 0, greedy=100, True, 2114.0, 47.148, 100.000, 5.0, 0, greedy=100, True, 2114.0, 44.721, 100.000, 5.0, 0, greedy=100, True, 2114.0, 45.292, 100.000, 5.0, 0, greedy=100, True, 2114.0, 46.322, 100.000, 5.0, 0, greedy=100, True, 2114.0, 45.996, 100.000, 5.0, 0, greedy=100, True, 2114.0, 45.541, 100.000, 5.0, 0, greedy=100, True, 2092.0
17332, 65, 18, 2.600, 13.609, 4.292, 292.142, 0.882, 31.560, 4.092, 2.771, 14.000, 0.677, 9.000, 605392, 0.000, 0, 0, False, 35, 17.43076923076923, 9363.0, 9363.0, 9601.0, 9686.0, 10906.0, 0.908, 100.000, 35.0, -1, greedy=100, True, 11608.0, 0.375, 100.000, 26.0, -1, greedy=100, True, 10675.0, 50.530, 100.000, 31.0, -1, greedy=100, True, 9769.0, 50.754, 100.000, 41.0, -1, greedy=100, True, 11051.0, 52.337, 100.000, 31.0, -1, greedy=100, True, 10639.0, 52.044, 100.000, 33.0, -1, greedy=100, True, 10611.0, 52.665, 100.000, 33.0, -1, greedy=100, True, 10123.0, 52.701, 100.000, 36.0, -1, greedy=100, True, 10167.0, 51.691, 100.000, 35.0, -1, greedy=100, True, 9686.0, 51.767, 100.000, 38.0, -1, greedy=100, True, 9626.0, 164.599, 100.000, 41.0, 4, greedy=100.0, True, 9601.0, 164.889, 100.000, 41.0, 18, greedy=100.0, True, 9626.0, 166.300, 100.000, 41.0, 5, greedy=87.5;ga=12.5, True, 9626.0, 165.603, 100.000, 40.0, 3, greedy=87.5;ga=12.5, True, 9626.0, 166.262, 100.000, 40.0, 6, greedy=100.0, True, 9626.0, 163.112, 100.000, 40.0, 6, greedy=96.875;ga=3.125, True, 9601.0, 168.996, 100.000, 40.0, 34, greedy=100.0, True, 9626.0, 162.196, 100.000, 40.0, 5, greedy=100.0, True, 9626.0, 159.823, 100.000, 40.0, 1, greedy=100.0, True, 9626.0, 164.477, 100.000, 41.0, 2, greedy=100.0, True, 9601.0
17336, 97, 17, 7.330, 4.473, 4.897, 298.295, 0.538, 89.202, 5.887, 1.249, 4.000, 0.212, 6.000, 186304, 0.000, 0, 0, False, 51, 24.484536082474225, 11843.0, 11843.0, 11892.0, 11901.0, 12266.0, 2.127, 100.000, 5.0, -1, greedy=100, True, 12826.0, 1.274, 100.000, 11.0, -1, greedy=100, True, 12164.0, 105.291, 100.000, 5.0, -1, greedy=100, True, 11901.0, 111.702, 100.000, 12.0, -1, greedy=100, True, 12315.0, 103.317, 100.000, 9.0, -1, greedy=100, True, 12380.0, 106.707, 100.000, 6.0, -1, greedy=100, True, 12256.0, 112.276, 100.000, 10.0, -1, greedy=100, True, 11961.0, 111.429, 100.000, 7.0, -1, greedy=100, True, 11910.0, 109.818, 100.000, 13.0, -1, greedy=100, True, 11907.0, 111.856, 100.000, 9.0, -1, greedy=100, True, 11892.0, 125.840, 100.000, 10.0, 5, greedy=78.125;ga=21.875, True, 11892.0, 126.183, 100.000, 11.0, 6, greedy=100.0, True, 11901.0, 125.186, 100.000, 12.0, 0, greedy=100, True, 11892.0, 124.160, 100.000, 10.0, 5, greedy=100.0, True, 11900.0, 125.100, 100.000, 11.0, 10, greedy=100.0, True, 11892.0, 123.485, 100.000, 10.0, 8, greedy=100.0, True, 11892.0, 124.337, 100.000, 10.0, 7, greedy=100.0, True, 11892.0, 125.805, 100.000, 10.0, 5, greedy=100.0, True, 11892.0, 124.183, 100.000, 10.0, 5, greedy=100.0, True, 11900.0, 124.526, 100.000, 11.0, 6, greedy=100.0, True, 11892.0
17344, 44, 3, 2.636, 1.500, 4.545, 301.233, 0.127, 224.776, 0.568, 0.501, 1.500, 0.882, 1.000, 590, 0.000, 0, 0, False, 33, 17.204545454545453, 8919.0, 9023.0, 9331.0, 9331.0, 9581.0, 0.043, 100.000, 0.0, -1, greedy=100, False, 9951.0, 0.020, 100.000, 0.0, -1, greedy=100, False, 9386.0, 2.879, 100.000, 0.0, -1, greedy=100, False, 9331.0, 2.829, 100.000, 0.0, -1, greedy=100, False, 9966.0, 2.799, 100.000, 0.0, -1, greedy=100, False, 9574.0, 2.946, 100.000, 0.0, -1, greedy=100, False, 9469.0, 3.369, 100.000, 0.0, -1, greedy=100, False, 9646.0, 3.065, 100.000, 0.0, -1, greedy=100, False, 9433.0, 2.892, 100.000, 0.0, -1, greedy=100, False, 9331.0, 2.905, 100.000, 0.0, -1, greedy=100, False, 9331.0, 9.373, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.284, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.727, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.122, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.288, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.666, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.508, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.610, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.431, 100.000, 0.0, 0, greedy=100, False, 9331.0, 9.221, 100.000, 0.0, 0, greedy=100, False, 9331.0
17337, 87, 19, 7.701, 5.694, 4.172, 303.755, 0.809, 34.320, 7.310, 1.616, 6.000, 0.221, 6.000, 344222, 0.000, 0, 0, False, 53, 26.862068965517242, 12177.0, 12177.0, 12178.0, 12178.0, 12563.0, 1.725, 100.000, 10.0, -1, greedy=100, True, 12590.0, 1.303, 100.000, 17.0, -1, greedy=100, True, 12307.0, 111.060, 100.000, 15.0, -1, greedy=100, True, 12178.0, 112.290, 100.000, 28.0, -1, greedy=100, True, 12317.0, 109.672, 100.000, 18.0, -1, greedy=100, True, 12399.0, 114.073, 100.000, 20.0, -1, greedy=100, True, 12352.0, 112.734, 100.000, 17.0, -1, greedy=100, True, 12274.0, 110.118, 100.000, 17.0, -1, greedy=100, True, 12259.0, 112.427, 100.000, 18.0, -1, greedy=100, True, 12178.0, 112.418, 100.000, 28.0, -1, greedy=100, True, 12178.0, 123.958, 100.000, 28.0, 0, greedy=100, True, 12178.0, 121.261, 100.000, 28.0, 0, greedy=100, True, 12178.0, 121.418, 100.000, 28.0, 0, greedy=100, True, 12178.0, 123.429, 100.000, 28.0, 0, greedy=100, True, 12178.0, 121.408, 100.000, 28.0, 0, greedy=100, True, 12178.0, 122.044, 100.000, 28.0, 0, greedy=100, True, 12178.0, 121.460, 100.000, 28.0, 0, greedy=100, True, 12178.0, 120.538, 100.000, 28.0, 0, greedy=100, True, 12178.0, 120.090, 100.000, 28.0, 0, greedy=100, True, 12178.0, 121.515, 100.000, 28.0, 0, greedy=100, True, 12178.0
17345, 30, 7, 2.533, 2.434, 3.767, 294.632, 0.582, 93.924, 1.300, 1.179, 2.000, 0.907, 3.000, 484, 0.000, 0, 0, False, 23, 10.633333333333333, 6201.0, 6201.0, 6201.0, 6201.0, 6337.0, 0.024, 100.000, 2.0, -1, greedy=100, True, 6248.0, 0.020, 100.000, 2.0, -1, greedy=100, True, 6256.0, 2.406, 100.000, 0.0, -1, greedy=100, False, 6201.0, 2.520, 100.000, 4.0, -1, greedy=100, True, 6260.0, 2.719, 100.000, 0.0, -1, greedy=100, False, 6260.0, 2.638, 100.000, 1.0, -1, greedy=100, True, 6284.0, 2.519, 100.000, 0.0, -1, greedy=100, False, 6588.0, 2.479, 100.000, 1.0, -1, greedy=100, True, 6201.0, 2.667, 100.000, 4.0, -1, greedy=100, True, 6201.0, 2.680, 100.000, 4.0, -1, greedy=100, True, 6201.0, 8.529, 100.000, 4.0, 0, greedy=100, True, 6201.0, 7.819, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.263, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.786, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.029, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.238, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.214, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.266, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.233, 100.000, 4.0, 0, greedy=100, True, 6201.0, 8.460, 100.000, 4.0, 0, greedy=100, True, 6201.0
17339, 81, 14, 7.407, 3.868, 0.951, 299.482, 0.738, 53.729, 5.049, 1.161, 4.000, 0.230, 5.000, 117074, 0.000, 0, 0, False, 11, 2.2839506172839505, 2810.0, 2810.0, 2810.0, 2810.0, 3384.0, 5.132, 100.000, 42.0, -1, greedy=100, True, 3117.0, 5.087, 100.000, 61.0, -1, greedy=100, True, 3334.0, 70.137, 100.000, 40.0, -1, greedy=100, True, 2810.0, 74.653, 100.000, 52.0, -1, greedy=100, True, 3292.0, 66.917, 100.000, 40.0, -1, greedy=100, True, 2956.0, 65.276, 100.000, 42.0, -1, greedy=100, True, 2928.0, 67.523, 100.000, 53.0, -1, greedy=100, True, 2958.0, 68.790, 100.000, 74.0, -1, greedy=100, True, 2818.0, 68.660, 100.000, 59.0, -1, greedy=100, True, 2810.0, 75.063, 100.000, 70.0, -1, greedy=100, True, 2810.0, 84.719, 100.000, 52.0, 0, greedy=100, True, 2810.0, 81.769, 100.000, 52.0, 0, greedy=100, True, 2810.0, 82.381, 100.000, 52.0, 0, greedy=100, True, 2810.0, 84.485, 100.000, 52.0, 0, greedy=100, True, 2810.0, 81.273, 100.000, 52.0, 0, greedy=100, True, 2810.0, 83.577, 100.000, 52.0, 0, greedy=100, True, 2810.0, 82.786, 100.000, 52.0, 0, greedy=100, True, 2810.0, 84.184, 100.000, 52.0, 0, greedy=100, True, 2810.0, 84.174, 100.000, 52.0, 0, greedy=100, True, 2810.0, 83.228, 100.000, 52.0, 0, greedy=100, True, 2810.0
17346, 39, 6, 2.231, 2.023, 1.077, 299.379, 0.275, 175.523, 0.769, 0.842, 2.000, 1.094, 2.000, 592, 0.000, 0, 0, False, 5, 1.4871794871794872, 1731.0, 1731.0, 2892.0, 2932.0, 3724.0, 0.118, 100.000, 0.0, -1, greedy=100, False, 4011.0, 0.069, 100.000, 0.0, -1, greedy=100, False, 3197.0, 2.577, 100.000, 0.0, -1, greedy=100, False, 3099.0, 2.980, 100.000, 1.0, -1, greedy=100, True, 3530.0, 2.853, 100.000, 0.0, -1, greedy=100, False, 3038.0, 2.797, 100.000, 0.0, -1, greedy=100, False, 3404.0, 3.011, 100.000, 1.0, -1, greedy=100, True, 2932.0, 3.061, 100.000, 1.0, -1, greedy=100, True, 3007.0, 2.793, 100.000, 1.0, -1, greedy=100, True, 3067.0, 2.900, 100.000, 1.0, -1, greedy=100, True, 2892.0, 9.926, 100.000, 1.0, 32, greedy=100.0, True, 2932.0, 9.921, 100.000, 1.0, 0, greedy=100, True, 2932.0, 9.844, 100.000, 1.0, 0, greedy=100, True, 2932.0, 10.087, 100.000, 1.0, 0, greedy=100, True, 2932.0, 10.081, 100.000, 1.0, 0, greedy=100, True, 2892.0, 10.094, 100.000, 1.0, 21, greedy=100.0, True, 2932.0, 9.936, 100.000, 1.0, 0, greedy=100, True, 2892.0, 9.881, 100.000, 1.0, 16, greedy=100.0, True, 2917.0, 9.849, 100.000, 1.0, 8, greedy=100.0, True, 2892.0, 10.017, 100.000, 1.0, 10, greedy=100.0, True, 2892.0
17333, 85, 16, 2.271, 12.295, 5.000, 304.233, 0.958, 13.437, 2.600, 2.601, 12.000, 1.000, 8.000, 642144, 0.000, 0, 0, False, 53, 26.50588235294118, 14714.0, 14714.0, 14739.0, 14739.0, 14948.0, 0.954, 100.000, 41.0, -1, greedy=100, True, 14984.0, 0.485, 100.000, 45.0, -1, greedy=100, True, 14764.0, 65.080, 100.000, 42.0, -1, greedy=100, True, 14753.0, 63.108, 100.000, 43.0, -1, greedy=100, True, 14888.0, 63.150, 100.000, 42.0, -1, greedy=100, True, 15014.0, 63.344, 100.000, 39.0, -1, greedy=100, True, 14857.0, 64.583, 100.000, 41.0, -1, greedy=100, True, 14814.0, 66.052, 100.000, 45.0, -1, greedy=100, True, 14742.0, 65.770, 100.000, 46.0, -1, greedy=100, True, 14739.0, 64.987, 100.000, 45.0, -1, greedy=100, True, 14739.0, 235.255, 100.000, 45.0, 0, greedy=100, True, 14739.0, 229.264, 100.000, 45.0, 0, greedy=100, True, 14739.0, 233.017, 100.000, 45.0, 0, greedy=100, True, 14739.0, 237.116, 100.000, 45.0, 0, greedy=100, True, 14739.0, 236.616, 100.000, 45.0, 0, greedy=100, True, 14739.0, 229.793, 100.000, 45.0, 0, greedy=100, True, 14739.0, 230.521, 100.000, 45.0, 0, greedy=100, True, 14739.0, 232.306, 100.000, 45.0, 0, greedy=100, True, 14739.0, 231.960, 100.000, 45.0, 0, greedy=100, True, 14739.0, 232.550, 100.000, 45.0, 0, greedy=100, True, 14739.0
17349, 35, 4, 2.200, 3.026, 3.343, 302.922, 0.821, 68.318, 0.943, 0.838, 3.000, 0.889, 2.000, 4408, 0.000, 0, 0, False, 17, 9.6, 4900.0, 4900.0, 5162.0, 5162.0, 5463.0, 0.050, 100.000, 12.0, -1, greedy=100, True, 6039.0, 0.033, 100.000, 7.0, -1, greedy=100, True, 5434.0, 3.378, 100.000, 14.0, -1, greedy=100, True, 5162.0, 3.006, 100.000, 17.0, -1, greedy=100, True, 5581.0, 3.066, 100.000, 12.0, -1, greedy=100, True, 5617.0, 3.149, 100.000, 11.0, -1, greedy=100, True, 5540.0, 3.554, 100.000, 8.0, -1, greedy=100, True, 5474.0, 3.243, 100.000, 14.0, -1, greedy=100, True, 5367.0, 3.117, 100.000, 11.0, -1, greedy=100, True, 5162.0, 3.046, 100.000, 17.0, -1, greedy=100, True, 5162.0, 12.755, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.535, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.760, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.552, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.209, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.312, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.427, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.335, 100.000, 17.0, 0, greedy=100, True, 5162.0, 11.707, 100.000, 17.0, 0, greedy=100, True, 5162.0, 12.151, 100.000, 17.0, 0, greedy=100, True, 5162.0
17351, 14, 3, 2.571, 2.472, 0.500, 288.278, 0.775, 86.090, 0.571, 0.514, 2.000, 0.899, 1.000, 1028, 0.000, 0, 0, False, 2, 0.5714285714285714, 828.0, 828.0, 1205.0, 1205.0, 1440.0, 0.015, 100.000, 9.0, -1, greedy=100, True, 1788.0, 0.005, 100.000, 3.0, -1, greedy=100, True, 1288.0, 0.636, 100.000, 8.0, -1, greedy=100, True, 1285.0, 0.580, 100.000, 10.0, -1, greedy=100, True, 1335.0, 0.675, 100.000, 11.0, -1, greedy=100, True, 1205.0, 0.667, 100.000, 14.0, -1, greedy=100, True, 1309.0, 0.620, 100.000, 11.0, -1, greedy=100, True, 1314.0, 0.615, 100.000, 12.0, -1, greedy=100, True, 1300.0, 0.625, 100.000, 8.0, -1, greedy=100, True, 1280.0, 0.601, 100.000, 9.0, -1, greedy=100, True, 1205.0, 2.200, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.283, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.021, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.167, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.093, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.102, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.069, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.142, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.264, 100.000, 14.0, 0, greedy=100, True, 1205.0, 2.050, 100.000, 14.0, 0, greedy=100, True, 1205.0
17347, 50, 9, 2.620, 2.511, 1.020, 300.511, 0.588, 90.757, 1.400, 1.143, 3.000, 0.816, 3.000, 1728, 0.000, 0, 0, False, 9, 2.2, 2728.0, 2728.0, 2731.0, 2731.0, 3392.0, 0.321, 100.000, 4.0, -1, greedy=100, True, 3415.0, 0.224, 100.000, 7.0, -1, greedy=100, True, 3316.0, 6.466, 100.000, 11.0, -1, greedy=100, True, 2731.0, 6.536, 100.000, 15.0, -1, greedy=100, True, 3215.0, 6.837, 100.000, 6.0, -1, greedy=100, True, 2948.0, 6.547, 100.000, 12.0, -1, greedy=100, True, 3033.0, 6.819, 100.000, 12.0, -1, greedy=100, True, 2853.0, 6.923, 100.000, 12.0, -1, greedy=100, True, 2769.0, 6.305, 100.000, 9.0, -1, greedy=100, True, 2731.0, 6.490, 100.000, 10.0, -1, greedy=100, True, 2731.0, 20.141, 100.000, 15.0, 0, greedy=100, True, 2731.0, 19.758, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.219, 100.000, 15.0, 0, greedy=100, True, 2731.0, 21.231, 100.000, 15.0, 0, greedy=100, True, 2731.0, 21.377, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.770, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.726, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.915, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.731, 100.000, 15.0, 0, greedy=100, True, 2731.0, 20.650, 100.000, 15.0, 0, greedy=100, True, 2731.0
17350, 26, 4, 2.731, 2.972, 0.731, 307.620, 0.467, 135.991, 0.846, 0.881, 3.000, 1.041, 2.000, 4832, 0.000, 0, 0, False, 4, 1, 1291.0, 1291.0, 3173.0, 3278.0, 4010.0, 0.074, 100.000, 2.0, -1, greedy=100, True, 4334.0, 0.036, 100.000, 1.0, -1, greedy=100, True, 3571.0, 2.241, 100.000, 3.0, -1, greedy=100, True, 3369.0, 2.552, 100.000, 5.0, -1, greedy=100, True, 3544.0, 2.780, 100.000, 4.0, -1, greedy=100, True, 3376.0, 2.825, 100.000, 5.0, -1, greedy=100, True, 3384.0, 2.500, 100.000, 4.0, -1, greedy=100, True, 3431.0, 2.340, 100.000, 3.0, -1, greedy=100, True, 3278.0, 2.490, 100.000, 5.0, -1, greedy=100, True, 3417.0, 2.621, 100.000, 5.0, -1, greedy=100, True, 3302.0, 6.559, 100.000, 3.0, 11, greedy=100.0, True, 3215.0, 6.865, 100.000, 3.0, 19, greedy=100.0, True, 3270.0, 7.107, 100.000, 3.0, 40, greedy=100.0, True, 3306.0, 7.241, 100.000, 7.0, 17, greedy=81.25;ga=18.75, True, 3212.0, 7.144, 100.000, 4.0, 29, greedy=100.0, True, 3206.0, 7.431, 100.000, 2.0, 35, greedy=100.0, True, 3345.0, 7.257, 100.000, 4.0, 3, greedy=100.0, True, 3291.0, 6.957, 100.000, 4.0, 2, greedy=75.0;ga=25.0, True, 3173.0, 7.215, 100.000, 4.0, 40, greedy=100.0, True, 3279.0, 7.146, 100.000, 3.0, 3, greedy=100.0, True, 3173.0
17353, 25, 5, 8.200, 1.571, 2.800, 295.098, 0.426, 161.398, 1.000, 0.000, 2.000, 0.000, 0.000, 712, 0.000, 0, 0, False, 12, 6.56, 2965.0, 2965.0, 3013.0, 3013.0, 3250.0, 0.106, 100.000, 0.0, -1, greedy=100, False, 3388.0, 0.070, 100.000, 0.0, -1, greedy=100, False, 3070.0, 3.822, 100.000, 0.0, -1, greedy=100, False, 3013.0, 3.758, 100.000, 0.0, -1, greedy=100, False, 3177.0, 3.748, 100.000, 0.0, -1, greedy=100, False, 3068.0, 3.596, 100.000, 0.0, -1, greedy=100, False, 3068.0, 3.753, 100.000, 0.0, -1, greedy=100, False, 3069.0, 4.150, 100.000, 0.0, -1, greedy=100, False, 3017.0, 4.132, 100.000, 0.0, -1, greedy=100, False, 3013.0, 4.107, 100.000, 0.0, -1, greedy=100, False, 3013.0, 4.169, 100.000, 0.0, 0, greedy=100, True, 3013.0, 4.225, 100.000, 0.0, 0, greedy=100, True, 3013.0, 4.090, 100.000, 0.0, 0, greedy=100, True, 3013.0, 4.286, 100.000, 0.0, 0, greedy=100, False, 3013.0, 4.155, 100.000, 0.0, 0, greedy=100, True, 3013.0, 3.927, 100.000, 0.0, 0, greedy=100, True, 3013.0, 3.969, 100.000, 0.0, 0, greedy=100, False, 3013.0, 4.038, 100.000, 0.0, 0, greedy=100, False, 3013.0, 4.175, 100.000, 0.0, 0, greedy=100, True, 3013.0, 4.043, 100.000, 0.0, 0, greedy=100, False, 3013.0
17354, 24, 8, 7.500, 2.683, 0.708, 294.306, 0.398, 136.872, 2.542, 0.658, 3.000, 0.259, 2.000, 4854, 0.000, 0, 0, False, 6, 1.375, 1453.0, 1453.0, 1453.0, 1453.0, 1817.0, 0.258, 100.000, 0.0, -1, greedy=100, False, 1976.0, 0.155, 100.000, 1.0, -1, greedy=100, True, 1800.0, 5.349, 100.000, 0.0, -1, greedy=100, False, 1468.0, 5.802, 100.000, 2.0, -1, greedy=100, True, 1595.0, 5.327, 100.000, 0.0, -1, greedy=100, False, 1453.0, 5.308, 100.000, 1.0, -1, greedy=100, True, 1590.0, 5.323, 100.000, 0.0, -1, greedy=100, False, 1601.0, 5.652, 100.000, 3.0, -1, greedy=100, True, 1472.0, 5.401, 100.000, 1.0, -1, greedy=100, True, 1453.0, 5.727, 100.000, 0.0, -1, greedy=100, False, 1453.0, 6.488, 100.000, 1.0, 0, greedy=100, True, 1453.0, 5.991, 100.000, 1.0, 0, greedy=100, True, 1453.0, 6.298, 100.000, 1.0, 0, greedy=100, True, 1453.0, 6.059, 100.000, 1.0, 0, greedy=100, True, 1453.0, 5.590, 100.000, 1.0, 0, greedy=100, True, 1453.0, 5.839, 100.000, 1.0, 0, greedy=100, True, 1453.0, 6.265, 100.000, 1.0, 0, greedy=100, True, 1453.0, 6.058, 100.000, 1.0, 0, greedy=100, True, 1453.0, 5.800, 100.000, 1.0, 0, greedy=100, True, 1453.0, 6.073, 100.000, 1.0, 0, greedy=100, True, 1453.0
