Problem_ID, |Operations|, |Resources|, Avg(Mi), Avg(Rim), Avg(pref), Avg(Tim), Avg(Him), Avg(Dim), Rim_mean, Rim_stdev, Rim_median, Rim_CV, Rim_range, Cross_resources, Total_run_time, Nodes, Queue_size, MIP_infeasible, longest_preceding, mean_preceding, LB, UB, greedy_1, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_2, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_3, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_4, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_5, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_6, time, feasibles, cross_resources, improved_generation, cross_best_solution, greedy_7, time, feasibles, cross_resources, improved_generation, cross_best_solution, solution
17208, 74, 12, 7.446, 3.465, 4.676, 299.771, 0.461, 112.566, 4.459, 0.666, 3.000, 0.149, 3.000, 69438, 0.000, 0, 0, False, 50, 25.527027027027028, 11467.0, 11470.0, 11525.0, 0.632, 100.000, 5.0, -1, True, 11665.0, 0.730, 100.000, 4.0, -1, True, 11470.0, 0.566, 100.000, 4.0, -1, True, 11666.0, 0.524, 100.000, 3.0, -1, True, 11649.0, 0.543, 100.000, 3.0, -1, True, 11546.0, 0.542, 100.000, 4.0, -1, True, 11651.0, 0.595, 100.000, 4.0, -1, True, 11470.0
17216, 41, 3, 2.439, 1.450, 3.951, 290.110, 0.119, 220.324, 0.537, 0.505, 1.000, 0.941, 1.000, 390, 0.000, 0, 0, False, 26, 13, 6887.0, 7305.0, 7634.0, 0.018, 100.000, 0.0, -1, False, 7848.0, 0.027, 100.000, 0.0, -1, False, 7307.0, 0.020, 100.000, 0.0, -1, False, 8006.0, 0.016, 100.000, 0.0, -1, False, 7809.0, 0.018, 100.000, 0.0, -1, False, 7809.0, 0.025, 100.000, 0.0, -1, False, 7305.0, 0.022, 100.000, 0.0, -1, False, 7305.0
17217, 17, 4, 2.353, 1.425, 2.824, 304.400, 0.318, 190.702, 0.529, 0.514, 1.000, 0.972, 1.000, 8, 0.000, 0, 0, False, 9, 5.882352941176471, 2774.0, 3004.0, 3004.0, 0.007, 100.000, 1.0, -1, True, 3184.0, 0.006, 100.000, 0.0, -1, False, 3060.0, 0.005, 100.000, 2.0, -1, True, 3248.0, 0.008, 100.000, 1.0, -1, True, 3119.0, 0.004, 100.000, 0.0, -1, False, 3081.0, 0.004, 100.000, 0.0, -1, False, 3396.0, 0.009, 100.000, 0.0, -1, False, 3004.0
17218, 31, 7, 2.806, 2.563, 0.806, 293.276, 0.362, 143.242, 1.355, 1.142, 3.000, 0.843, 3.000, 1294, 0.000, 0, 0, False, 4, 1.1290322580645162, 1313.0, 2266.0, 2760.0, 0.035, 100.000, 2.0, -1, True, 2725.0, 0.128, 100.000, 0.0, -1, False, 2345.0, 0.019, 100.000, 1.0, -1, True, 2337.0, 0.025, 100.000, 1.0, -1, True, 2419.0, 0.033, 100.000, 0.0, -1, False, 2571.0, 0.034, 100.000, 1.0, -1, True, 2266.0, 0.036, 100.000, 3.0, -1, True, 2266.0
17211, 63, 11, 7.651, 3.546, 0.952, 307.790, 0.702, 61.429, 4.317, 0.913, 4.000, 0.211, 4.000, 79024, 0.000, 0, 0, False, 6, 1.3015873015873016, 1612.0, 1971.0, 2207.0, 0.487, 100.000, 50.0, -1, True, 2580.0, 3.311, 100.000, 43.0, -1, True, 1973.0, 0.476, 100.000, 55.0, -1, True, 2716.0, 0.429, 100.000, 41.0, -1, True, 2002.0, 0.398, 100.000, 62.0, -1, True, 2096.0, 0.456, 100.000, 53.0, -1, True, 1971.0, 0.451, 100.000, 59.0, -1, True, 1971.0
17219, 16, 7, 2.375, 2.526, 0.688, 308.395, 0.618, 95.656, 1.312, 0.793, 3.000, 0.604, 2.000, 178, 0.000, 0, 0, False, 5, 1.6875, 1812.0, 1827.0, 2035.0, 0.008, 100.000, 2.0, -1, True, 1931.0, 0.029, 100.000, 2.0, -1, True, 1827.0, 0.010, 100.000, 2.0, -1, True, 1954.0, 0.013, 100.000, 0.0, -1, False, 1827.0, 0.007, 100.000, 1.0, -1, True, 1827.0, 0.009, 100.000, 0.0, -1, False, 1827.0, 0.007, 100.000, 3.0, -1, True, 1827.0
17220, 31, 3, 2.258, 2.543, 3.903, 289.843, 0.364, 147.899, 0.484, 0.508, 3.000, 1.050, 1.000, 3394, 0.000, 0, 0, False, 17, 8.516129032258064, 4755.0, 6300.0, 6332.0, 0.025, 100.000, 1.0, -1, True, 6779.0, 0.034, 100.000, 0.0, -1, False, 6408.0, 0.017, 100.000, 1.0, -1, True, 6724.0, 0.031, 100.000, 2.0, -1, True, 6727.0, 0.027, 100.000, 0.0, -1, False, 6300.0, 0.025, 100.000, 2.0, -1, True, 6634.0, 0.026, 100.000, 1.0, -1, True, 6300.0
17221, 27, 5, 2.222, 4.100, 3.074, 297.433, 0.879, 46.992, 0.778, 0.892, 4.000, 1.146, 2.000, 5594, 0.000, 0, 0, False, 12, 6.296296296296297, 3409.0, 3536.0, 3790.0, 0.037, 100.000, 17.0, -1, True, 4200.0, 0.043, 100.000, 10.0, -1, True, 3536.0, 0.029, 100.000, 17.0, -1, True, 3825.0, 0.041, 100.000, 15.0, -1, True, 3734.0, 0.037, 100.000, 14.0, -1, True, 3703.0, 0.028, 100.000, 16.0, -1, True, 3924.0, 0.020, 100.000, 14.0, -1, True, 3536.0
17223, 47, 4, 2.447, 2.913, 0.702, 304.374, 0.806, 72.976, 0.809, 0.825, 3.000, 1.020, 2.000, 12400, 0.000, 0, 0, False, 9, 1.8297872340425532, 2626.0, 3473.0, 4579.0, 0.051, 100.000, 27.0, -1, True, 5081.0, 0.302, 100.000, 24.0, -1, True, 3640.0, 0.052, 100.000, 30.0, -1, True, 4192.0, 0.065, 100.000, 34.0, -1, True, 3761.0, 0.078, 100.000, 28.0, -1, True, 4277.0, 0.057, 100.000, 29.0, -1, True, 3473.0, 0.056, 100.000, 35.0, -1, True, 3473.0
17222, 48, 5, 2.250, 4.037, 1.000, 300.694, 0.616, 101.631, 0.667, 0.781, 4.000, 1.171, 2.000, 24490, 0.001, 0, 0, False, 7, 1.9375, 2240.0, 6516.0, 6863.0, 0.088, 100.000, 12.0, -1, True, 6549.0, 0.335, 100.000, 11.0, -1, True, 6548.0, 0.092, 100.000, 14.0, -1, True, 7110.0, 0.100, 100.000, 12.0, -1, True, 6570.0, 0.079, 100.000, 16.0, -1, True, 6979.0, 0.087, 100.000, 8.0, -1, True, 6516.0, 0.085, 100.000, 14.0, -1, True, 6516.0
17210, 92, 11, 7.630, 3.516, 0.935, 296.269, 0.468, 109.917, 4.391, 0.864, 3.500, 0.197, 4.000, 170688, 0.000, 0, 0, False, 7, 1.4565217391304348, 1890.0, 3844.0, 4322.0, 0.678, 100.000, 6.0, -1, True, 3844.0, 7.635, 100.000, 8.0, -1, True, 3897.0, 0.729, 100.000, 8.0, -1, True, 4289.0, 0.737, 100.000, 7.0, -1, True, 3989.0, 0.721, 100.000, 6.0, -1, True, 4402.0, 0.693, 100.000, 7.0, -1, True, 3951.0, 0.726, 100.000, 7.0, -1, True, 3844.0
17224, 41, 5, 7.902, 1.485, 3.634, 296.725, 0.124, 223.048, 1.000, 0.000, 1.000, 0.000, 0.000, 1586, 0.000, 0, 0, False, 26, 13.024390243902438, 6044.0, 6044.0, 6239.0, 0.100, 100.000, 0.0, -1, False, 6397.0, 0.121, 100.000, 0.0, -1, False, 6044.0, 0.098, 100.000, 0.0, -1, False, 6255.0, 0.105, 100.000, 0.0, -1, False, 6153.0, 0.083, 100.000, 0.0, -1, False, 6263.0, 0.096, 100.000, 0.0, -1, False, 6198.0, 0.083, 100.000, 0.0, -1, False, 6044.0
17227, 10, 8, 7.400, 2.459, 0.500, 295.203, 0.649, 89.187, 2.600, 0.699, 2.000, 0.269, 2.000, 548, 0.000, 0, 0, False, 2, 0.5, 659.0, 659.0, 659.0, 0.012, 100.000, 0.0, -1, False, 676.0, 0.046, 100.000, 1.0, -1, True, 659.0, 0.010, 100.000, 2.0, -1, True, 676.0, 0.011, 100.000, 1.0, -1, True, 659.0, 0.012, 100.000, 0.0, -1, False, 659.0, 0.011, 100.000, 1.0, -1, True, 668.0, 0.011, 100.000, 0.0, -1, False, 659.0
17226, 31, 3, 7.645, 1.409, 0.806, 296.456, 0.108, 230.952, 1.000, 0.000, 1.000, 0.000, 0.000, 2526, 0.000, 0, 0, False, 4, 1.096774193548387, 1125.0, 2762.0, 2928.0, 0.060, 100.000, 0.0, -1, False, 2866.0, 0.253, 100.000, 0.0, -1, False, 2834.0, 0.045, 100.000, 0.0, -1, False, 2989.0, 0.059, 100.000, 0.0, -1, False, 2762.0, 0.029, 100.000, 0.0, -1, False, 2896.0, 0.055, 100.000, 0.0, -1, False, 2876.0, 0.053, 100.000, 0.0, -1, False, 2762.0
17225, 41, 7, 7.854, 2.565, 4.829, 301.714, 0.632, 88.435, 2.854, 0.358, 3.000, 0.125, 1.000, 14350, 0.000, 0, 0, False, 30, 14.585365853658537, 7001.0, 7001.0, 7022.0, 0.121, 100.000, 2.0, -1, True, 7115.0, 0.214, 100.000, 2.0, -1, True, 7001.0, 0.139, 100.000, 4.0, -1, True, 7072.0, 0.175, 100.000, 4.0, -1, True, 7117.0, 0.148, 100.000, 2.0, -1, True, 7010.0, 0.205, 100.000, 4.0, -1, True, 7001.0, 0.144, 100.000, 4.0, -1, True, 7001.0
17228, 23, 4, 7.304, 2.970, 3.696, 302.161, 0.455, 134.908, 1.913, 0.288, 3.000, 0.151, 1.000, 13692, 0.000, 0, 0, False, 14, 7.478260869565218, 3365.0, 3752.0, 4055.0, 0.039, 100.000, 2.0, -1, True, 3997.0, 0.085, 100.000, 2.0, -1, True, 3752.0, 0.041, 100.000, 0.0, -1, False, 4098.0, 0.041, 100.000, 1.0, -1, True, 3824.0, 0.043, 100.000, 2.0, -1, True, 3891.0, 0.032, 100.000, 0.0, -1, False, 3988.0, 0.052, 100.000, 0.0, -1, False, 3752.0
17229, 18, 8, 7.667, 5.928, 2.222, 295.993, 0.915, 29.099, 3.611, 1.037, 6.000, 0.287, 4.000, 38808, 0.000, 0, 0, False, 6, 3, 1542.0, 1615.0, 1653.0, 0.064, 100.000, 16.0, -1, True, 1710.0, 0.154, 100.000, 18.0, -1, True, 1615.0, 0.075, 100.000, 19.0, -1, True, 1745.0, 0.069, 100.000, 23.0, -1, True, 1662.0, 0.071, 100.000, 21.0, -1, True, 1638.0, 0.067, 100.000, 19.0, -1, True, 1643.0, 0.068, 100.000, 19.0, -1, True, 1615.0
17205, 94, 18, 2.681, 13.698, 4.862, 292.460, 0.963, 11.450, 3.851, 2.751, 14.000, 0.714, 9.000, 1458180, 0.000, 0, 0, False, 59, 30.180851063829788, 15056.0, 15122.0, 15393.0, 1.191, 100.000, 56.0, -1, True, 15682.0, 1.612, 100.000, 47.0, -1, True, 15122.0, 1.106, 100.000, 56.0, -1, True, 15273.0, 1.145, 100.000, 55.0, -1, True, 15413.0, 1.137, 100.000, 55.0, -1, True, 15435.0, 1.103, 100.000, 57.0, -1, True, 15254.0, 1.164, 100.000, 54.0, -1, True, 15122.0
17230, 24, 3, 7.708, 2.459, 0.833, 296.141, 0.379, 154.523, 0.958, 0.204, 2.000, 0.213, 1.000, 24948, 0.000, 0, 0, False, 5, 1.5, 1295.0, 2964.0, 3170.0, 0.048, 100.000, 0.0, -1, False, 3069.0, 0.253, 100.000, 0.0, -1, False, 3061.0, 0.061, 100.000, 1.0, -1, True, 3449.0, 0.057, 100.000, 0.0, -1, False, 3086.0, 0.045, 100.000, 2.0, -1, True, 3158.0, 0.063, 100.000, 2.0, -1, True, 2964.0, 0.048, 100.000, 1.0, -1, True, 2964.0
17231, 11, 9, 7.727, 6.988, 0.818, 302.906, 0.926, 24.976, 3.818, 0.405, 7.000, 0.106, 1.000, 29060, 0.000, 0, 0, False, 3, 1.0909090909090908, 915.0, 931.0, 936.0, 0.026, 100.000, 11.0, -1, True, 1019.0, 0.081, 100.000, 7.0, -1, True, 941.0, 0.041, 100.000, 11.0, -1, True, 1019.0, 0.044, 100.000, 11.0, -1, True, 941.0, 0.038, 100.000, 11.0, -1, True, 931.0, 0.029, 100.000, 12.0, -1, True, 949.0, 0.035, 100.000, 10.0, -1, True, 931.0
17233, 57, 4, 2.649, 1.523, 4.895, 305.298, 0.386, 176.113, 0.632, 0.487, 2.000, 0.771, 1.000, 742, 0.000, 0, 0, False, 36, 18.087719298245613, 9727.0, 10001.0, 10161.0, 0.062, 100.000, 0.0, -1, False, 10412.0, 0.060, 100.000, 1.0, -1, True, 10038.0, 0.054, 100.000, 0.0, -1, False, 10169.0, 0.045, 100.000, 0.0, -1, False, 10556.0, 0.066, 100.000, 0.0, -1, False, 10311.0, 0.060, 100.000, 0.0, -1, False, 10001.0, 0.051, 100.000, 0.0, -1, False, 10001.0
17232, 56, 9, 2.464, 2.326, 4.321, 298.935, 0.314, 154.377, 1.429, 1.204, 2.000, 0.843, 3.000, 1246, 0.000, 0, 0, False, 33, 17.107142857142858, 9019.0, 9348.0, 9554.0, 0.072, 100.000, 1.0, -1, True, 10297.0, 0.133, 100.000, 0.0, -1, False, 9348.0, 0.075, 100.000, 1.0, -1, True, 9717.0, 0.094, 100.000, 0.0, -1, False, 10073.0, 0.079, 100.000, 1.0, -1, True, 9733.0, 0.093, 100.000, 1.0, -1, True, 9510.0, 0.076, 100.000, 1.0, -1, True, 9348.0
17234, 66, 6, 2.485, 2.073, 0.864, 301.787, 0.254, 177.159, 1.061, 0.820, 2.000, 0.774, 2.000, 2574, 0.000, 0, 0, False, 5, 1.0606060606060606, 1675.0, 4717.0, 5284.0, 0.088, 100.000, 0.0, -1, False, 5302.0, 0.844, 100.000, 0.0, -1, False, 4929.0, 0.091, 100.000, 2.0, -1, True, 5645.0, 0.080, 100.000, 2.0, -1, True, 4791.0, 0.089, 100.000, 1.0, -1, True, 5045.0, 0.104, 100.000, 1.0, -1, True, 4717.0, 0.082, 100.000, 1.0, -1, True, 4717.0
17212, 52, 15, 7.327, 11.633, 3.808, 295.866, 0.864, 37.277, 5.846, 1.178, 12.000, 0.201, 4.000, 2157560, 0.000, 0, 0, False, 27, 14.076923076923077, 6183.0, 6656.0, 6968.0, 0.831, 100.000, 28.0, -1, True, 6985.0, 1.522, 100.000, 31.0, -1, True, 6656.0, 0.887, 100.000, 32.0, -1, True, 7038.0, 0.822, 100.000, 29.0, -1, True, 6888.0, 0.933, 100.000, 27.0, -1, True, 6983.0, 0.848, 100.000, 28.0, -1, True, 6971.0, 0.894, 100.000, 35.0, -1, True, 6656.0
17235, 83, 6, 2.422, 1.980, 0.807, 299.761, 0.526, 121.759, 0.952, 0.896, 2.000, 0.941, 2.000, 3362, 0.000, 0, 0, False, 7, 1.2650602409638554, 1808.0, 4318.0, 4738.0, 0.128, 100.000, 9.0, -1, True, 5350.0, 1.297, 100.000, 10.0, -1, True, 4409.0, 0.136, 100.000, 15.0, -1, True, 4703.0, 0.148, 100.000, 15.0, -1, True, 4456.0, 0.163, 100.000, 13.0, -1, True, 4913.0, 0.135, 100.000, 10.0, -1, True, 4318.0, 0.137, 100.000, 10.0, -1, True, 4318.0
17237, 73, 6, 2.644, 4.565, 4.493, 302.285, 0.885, 40.691, 1.384, 1.036, 5.000, 0.749, 3.000, 87358, 0.000, 0, 0, False, 43, 21.80821917808219, 11824.0, 12130.0, 12377.0, 0.198, 100.000, 32.0, -1, True, 12882.0, 0.420, 100.000, 27.0, -1, True, 12163.0, 0.223, 100.000, 39.0, -1, True, 12315.0, 0.236, 100.000, 29.0, -1, True, 12558.0, 0.221, 100.000, 29.0, -1, True, 12587.0, 0.233, 100.000, 29.0, -1, True, 12130.0, 0.239, 100.000, 33.0, -1, True, 12130.0
17238, 54, 8, 2.630, 6.056, 0.778, 298.570, 0.734, 69.487, 1.685, 1.451, 6.000, 0.861, 4.000, 96224, 0.000, 0, 0, False, 7, 1.1851851851851851, 2273.0, 5812.0, 6492.0, 0.171, 100.000, 25.0, -1, True, 6190.0, 0.929, 100.000, 26.0, -1, True, 5991.0, 0.230, 100.000, 34.0, -1, True, 6011.0, 0.218, 100.000, 31.0, -1, True, 6180.0, 0.215, 100.000, 31.0, -1, True, 6323.0, 0.200, 100.000, 32.0, -1, True, 5812.0, 0.224, 100.000, 34.0, -1, True, 5812.0
17236, 73, 9, 2.301, 7.024, 4.726, 296.268, 0.779, 59.808, 1.411, 1.432, 7.000, 1.015, 4.000, 173618, 0.000, 0, 0, False, 46, 23.602739726027398, 12813.0, 13326.0, 14473.0, 0.301, 100.000, 17.0, -1, True, 15358.0, 0.467, 100.000, 13.0, -1, True, 13326.0, 0.354, 100.000, 23.0, -1, True, 14297.0, 0.330, 100.000, 15.0, -1, True, 14682.0, 0.364, 100.000, 14.0, -1, True, 14212.0, 0.359, 100.000, 20.0, -1, True, 14134.0, 0.384, 100.000, 17.0, -1, True, 13326.0
17240, 78, 6, 7.551, 2.017, 4.385, 299.976, 0.252, 178.105, 1.897, 0.305, 2.000, 0.161, 1.000, 25942, 0.000, 0, 0, False, 43, 20.628205128205128, 9763.0, 9871.0, 10419.0, 0.322, 100.000, 1.0, -1, True, 10540.0, 0.591, 100.000, 0.0, -1, False, 9871.0, 0.352, 100.000, 0.0, -1, False, 10364.0, 0.407, 100.000, 0.0, -1, False, 10379.0, 0.362, 100.000, 0.0, -1, False, 10487.0, 0.336, 100.000, 0.0, -1, False, 10120.0, 0.361, 100.000, 0.0, -1, False, 9871.0
17242, 52, 6, 7.385, 2.026, 0.827, 299.198, 0.258, 176.896, 1.808, 0.445, 2.000, 0.246, 2.000, 12316, 0.000, 0, 0, False, 6, 1, 1581.0, 2985.0, 3458.0, 0.145, 100.000, 1.0, -1, True, 3247.0, 1.109, 100.000, 0.0, -1, False, 3234.0, 0.176, 100.000, 2.0, -1, True, 3427.0, 0.137, 100.000, 1.0, -1, True, 2985.0, 0.147, 100.000, 0.0, -1, False, 3221.0, 0.166, 100.000, 0.0, -1, False, 3066.0, 0.172, 100.000, 0.0, -1, False, 2985.0
17239, 69, 9, 2.609, 7.017, 1.014, 298.556, 0.922, 24.941, 1.957, 1.366, 7.000, 0.698, 4.000, 204096, 0.000, 0, 0, False, 7, 1.5942028985507246, 2046.0, 3353.0, 3845.0, 0.357, 100.000, 155.0, -1, True, 3719.0, 2.003, 100.000, 144.0, -1, True, 3353.0, 0.349, 100.000, 173.0, -1, True, 3659.0, 0.404, 100.000, 149.0, -1, True, 3447.0, 0.431, 100.000, 163.0, -1, True, 3905.0, 0.357, 100.000, 149.0, -1, True, 3453.0, 0.418, 100.000, 166.0, -1, True, 3353.0
17213, 55, 19, 7.382, 14.584, 4.218, 297.094, 0.962, 11.091, 7.400, 1.594, 15.000, 0.215, 6.000, 3597510, 0.000, 0, 0, False, 29, 15.236363636363636, 6902.0, 6903.0, 6956.0, 1.199, 100.000, 42.0, -1, True, 7185.0, 2.013, 100.000, 38.0, -1, True, 6903.0, 1.141, 100.000, 41.0, -1, True, 6951.0, 1.289, 100.000, 39.0, -1, True, 7069.0, 1.170, 100.000, 36.0, -1, True, 7021.0, 1.198, 100.000, 39.0, -1, True, 6943.0, 1.176, 100.000, 40.0, -1, True, 6903.0
17241, 84, 8, 7.369, 2.435, 4.786, 300.005, 0.606, 94.062, 2.714, 0.505, 2.000, 0.186, 2.000, 45560, 0.000, 0, 0, False, 48, 23.285714285714285, 11254.0, 11325.0, 11611.0, 0.460, 100.000, 8.0, -1, True, 11633.0, 0.802, 100.000, 4.0, -1, True, 11326.0, 0.416, 100.000, 5.0, -1, True, 11573.0, 0.478, 100.000, 4.0, -1, True, 11508.0, 0.427, 100.000, 8.0, -1, True, 11569.0, 0.465, 100.000, 5.0, -1, True, 11325.0, 0.494, 100.000, 4.0, -1, True, 11325.0
17248, 29, 19, 2.448, 4.563, 4.138, 303.718, 0.519, 87.315, 3.207, 2.896, 4.000, 0.903, 8.000, 1276, 0.000, 0, 0, False, 23, 12.413793103448276, 6476.0, 6476.0, 6476.0, 0.046, 100.000, 1.0, -1, True, 6756.0, 0.053, 100.000, 1.0, -1, True, 6476.0, 0.046, 100.000, 1.0, -1, True, 6476.0, 0.065, 100.000, 1.0, -1, True, 6886.0, 0.053, 100.000, 0.0, -1, False, 6680.0, 0.034, 100.000, 0.0, -1, False, 6625.0, 0.055, 100.000, 0.0, -1, False, 6476.0
17249, 48, 11, 2.042, 3.622, 3.979, 298.878, 0.748, 58.231, 1.438, 1.623, 4.000, 1.129, 5.000, 2574, 0.000, 0, 0, False, 24, 13.229166666666666, 7339.0, 7375.0, 7662.0, 0.071, 100.000, 11.0, -1, True, 7669.0, 0.094, 100.000, 9.0, -1, True, 7477.0, 0.078, 100.000, 12.0, -1, True, 7679.0, 0.077, 100.000, 12.0, -1, True, 7698.0, 0.101, 100.000, 10.0, -1, True, 7633.0, 0.086, 100.000, 8.0, -1, True, 7375.0, 0.097, 100.000, 12.0, -1, True, 7375.0
17250, 21, 18, 2.381, 5.180, 0.667, 310.660, 0.604, 81.239, 3.238, 3.161, 5.000, 0.976, 8.000, 1456, 0.000, 0, 0, False, 2, 0.5714285714285714, 972.0, 1277.0, 1408.0, 0.025, 100.000, 8.0, -1, True, 1456.0, 0.177, 100.000, 8.0, -1, True, 1277.0, 0.052, 100.000, 9.0, -1, True, 1315.0, 0.031, 100.000, 3.0, -1, True, 1459.0, 0.029, 100.000, 10.0, -1, True, 1459.0, 0.043, 100.000, 10.0, -1, True, 1464.0, 0.046, 100.000, 10.0, -1, True, 1277.0
17244, 87, 4, 7.310, 3.006, 4.805, 301.928, 0.460, 133.108, 1.862, 0.347, 3.000, 0.186, 1.000, 416768, 0.000, 0, 0, False, 57, 28.275862068965516, 13118.0, 14242.0, 14932.0, 0.595, 100.000, 6.0, -1, True, 15224.0, 0.801, 100.000, 5.0, -1, True, 14242.0, 0.568, 100.000, 9.0, -1, True, 15880.0, 0.784, 100.000, 7.0, -1, True, 14838.0, 0.586, 100.000, 9.0, -1, True, 15066.0, 0.600, 100.000, 6.0, -1, True, 14599.0, 0.516, 100.000, 7.0, -1, True, 14242.0
17251, 45, 14, 2.689, 4.397, 0.911, 298.521, 0.816, 43.526, 2.644, 1.932, 5.000, 0.731, 6.000, 6420, 0.000, 0, 0, False, 9, 1.9111111111111112, 2586.0, 2586.0, 2879.0, 0.098, 100.000, 34.0, -1, True, 3147.0, 0.430, 100.000, 23.0, -1, True, 2586.0, 0.094, 100.000, 25.0, -1, True, 2883.0, 0.094, 100.000, 34.0, -1, True, 2811.0, 0.090, 100.000, 21.0, -1, True, 2766.0, 0.124, 100.000, 28.0, -1, True, 2587.0, 0.124, 100.000, 26.0, -1, True, 2586.0
17215, 74, 11, 7.743, 8.567, 0.959, 301.422, 0.941, 20.027, 4.257, 0.922, 9.000, 0.217, 4.000, 3169954, 0.000, 0, 0, False, 12, 2.1486486486486487, 2966.0, 2971.0, 4081.0, 1.494, 100.000, 165.0, -1, True, 3572.0, 9.751, 100.000, 210.0, -1, True, 2971.0, 1.562, 100.000, 218.0, -1, True, 3686.0, 1.545, 100.000, 188.0, -1, True, 3116.0, 1.654, 100.000, 210.0, -1, True, 3556.0, 1.720, 100.000, 194.0, -1, True, 3130.0, 1.558, 100.000, 230.0, -1, True, 2971.0
17247, 73, 4, 7.863, 3.019, 0.904, 302.892, 0.818, 68.376, 1.932, 0.254, 3.000, 0.132, 1.000, 387440, 0.000, 0, 0, False, 9, 1.7671232876712328, 2332.0, 4363.0, 4980.0, 0.504, 100.000, 71.0, -1, True, 4927.0, 3.768, 100.000, 64.0, -1, True, 4413.0, 0.535, 100.000, 68.0, -1, True, 4714.0, 0.601, 100.000, 75.0, -1, True, 4487.0, 0.502, 100.000, 69.0, -1, True, 4749.0, 0.500, 100.000, 59.0, -1, True, 4363.0, 0.507, 100.000, 72.0, -1, True, 4363.0
17253, 14, 12, 2.357, 9.273, 2.357, 303.545, 0.941, 19.075, 2.071, 1.900, 9.000, 0.917, 6.000, 5714, 0.000, 0, 0, False, 8, 5, 2431.0, 2431.0, 2482.0, 0.018, 100.000, 13.0, -1, True, 2540.0, 0.046, 100.000, 9.0, -1, True, 2431.0, 0.017, 100.000, 13.0, -1, True, 2431.0, 0.029, 100.000, 13.0, -1, True, 2431.0, 0.028, 100.000, 13.0, -1, True, 2486.0, 0.026, 100.000, 11.0, -1, True, 2666.0, 0.027, 100.000, 11.0, -1, True, 2431.0
17245, 62, 8, 7.371, 6.068, 4.081, 303.919, 0.909, 29.917, 3.581, 0.737, 6.000, 0.206, 3.000, 820982, 0.000, 0, 0, False, 35, 19.693548387096776, 8129.0, 8186.0, 8475.0, 0.582, 100.000, 42.0, -1, True, 8462.0, 1.165, 100.000, 47.0, -1, True, 8186.0, 0.824, 100.000, 46.0, -1, True, 8536.0, 0.627, 100.000, 39.0, -1, True, 8516.0, 0.622, 100.000, 40.0, -1, True, 8639.0, 0.606, 100.000, 35.0, -1, True, 8347.0, 0.618, 100.000, 44.0, -1, True, 8186.0
17243, 99, 7, 7.424, 2.483, 1.020, 297.231, 0.606, 92.242, 2.646, 0.559, 2.000, 0.211, 2.000, 101078, 0.001, 0, 0, False, 11, 2.6565656565656566, 2734.0, 3834.0, 4659.0, 0.730, 100.000, 30.0, -1, True, 3847.0, 8.004, 100.000, 57.0, -1, True, 3841.0, 0.719, 100.000, 28.0, -1, True, 4773.0, 0.799, 100.000, 33.0, -1, True, 3967.0, 0.650, 100.000, 24.0, -1, True, 4645.0, 0.731, 100.000, 34.0, -1, True, 3834.0, 0.746, 100.000, 35.0, -1, True, 3834.0
17252, 30, 19, 2.500, 14.227, 2.733, 311.720, 0.893, 31.905, 4.000, 2.779, 14.000, 0.695, 9.000, 101964, 0.000, 0, 0, False, 15, 8.133333333333333, 4348.0, 4663.0, 5326.0, 0.130, 100.000, 19.0, -1, True, 5168.0, 0.265, 100.000, 14.0, -1, True, 4663.0, 0.134, 100.000, 22.0, -1, True, 5109.0, 0.133, 100.000, 20.0, -1, True, 5241.0, 0.154, 100.000, 15.0, -1, True, 5380.0, 0.129, 100.000, 18.0, -1, True, 5344.0, 0.137, 100.000, 19.0, -1, True, 4663.0
17256, 29, 11, 7.138, 3.643, 3.310, 302.604, 0.504, 107.775, 4.138, 0.953, 4.000, 0.230, 3.000, 9634, 0.000, 0, 0, False, 18, 8.931034482758621, 4206.0, 4255.0, 4389.0, 0.096, 100.000, 1.0, -1, True, 4338.0, 0.155, 100.000, 0.0, -1, False, 4255.0, 0.080, 100.000, 0.0, -1, False, 4474.0, 0.079, 100.000, 0.0, -1, False, 4456.0, 0.098, 100.000, 0.0, -1, False, 4410.0, 0.088, 100.000, 0.0, -1, False, 4450.0, 0.099, 100.000, 1.0, -1, True, 4255.0
17254, 47, 10, 2.298, 7.370, 0.809, 287.278, 0.782, 55.393, 1.723, 1.677, 7.000, 0.973, 5.000, 72788, 0.000, 0, 0, False, 6, 1.2127659574468086, 1816.0, 4279.0, 5088.0, 0.149, 100.000, 28.0, -1, True, 4279.0, 1.059, 100.000, 33.0, -1, True, 4706.0, 0.165, 100.000, 36.0, -1, True, 5157.0, 0.160, 100.000, 32.0, -1, True, 4812.0, 0.205, 100.000, 31.0, -1, True, 5127.0, 0.157, 100.000, 28.0, -1, True, 4724.0, 0.133, 100.000, 34.0, -1, True, 4279.0
